"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Hof","yes",3,2,3,"2.20","-0.74","-0.74"
"2","A","Sch","yes",1,0,2,"0.98","0.23","-0.51"
"3","H","Her","yes",3,1,1,"2.45","-0.93","-1.45"
"4","A","Mun","yes",1,0,1,"0.30","0.76","-0.68"
"5","H","Mai","yes",0,-1,0,"1.73","-0.37","-1.05"
"6","A","Fbg","yes",1,0,0,"0.41","0.67","-0.37"
"7","H","Lei","yes",3,3,3,"1.54","-0.22","-0.59"
"8","A","Bre","yes",0,-4,1,"1.12","0.11","-0.48"
"9","H","Kln","yes",3,3,5,"1.89","-0.50","-0.98"
"10","A","Wol","yes",1,0,2,"0.73","0.42","-0.55"
"11","H","Fra","yes",0,-2,1,"1.93","-0.53","-1.08"
"12","A","UnB","yes",0,-1,1,"0.28","0.78","-0.30"
"13","H","Stu","yes",3,2,3,"2.25","-0.78","-1.08"
"14","A","Boc","yes",0,-1,1,"0.70","0.44","-0.64"
"15","H","Dor","yes",3,2,4,"1.42","-0.12","-0.76"
"16","H","Lev","yes",0,-1,2,"1.67","-0.32","-1.08"
"17","A","Aug","yes",0,-1,0,"0.88","0.31","-0.77"
"18","A","Hof","yes",3,3,4,"0.83","0.34","-0.43"
"19","H","Sch","yes",1,0,0,"2.30","-0.82","-1.25"
"20","A","Her","yes",0,-3,1,"0.93","0.26","-0.98"
"21","H","Mun","yes",3,1,3,"1.07","0.16","-0.83"
"22","A","Mai","yes",0,-4,0,"0.77","0.39","-0.44"
"23","H","Fbg","yes",1,0,0,"1.54","-0.22","-0.66"
"24","A","Lei","yes",0,-3,0,"0.23","0.82","0.16"
"25","H","Bre","yes",1,0,2,"1.90","-0.50","-0.34"
"26","A","Kln","yes",1,0,0,"0.82","0.35","0.01"
"27","H","Wol","yes",3,2,2,"1.61","-0.27","-0.27"
"28","A","Fra","yes",1,0,1,"0.48","0.62","0.36"
"29","H","UnB","yes",0,-1,0,"1.65","-0.31","0.05"
"30","A","Stu","yes",0,-1,1,"0.93","0.27","0.32"
"31","H","Boc","yes",3,2,2,"2.40","-0.89","-0.58"
"32","A","Dor","yes",0,-3,2,"0.16","0.87","0.29"
"33","A","Lev","yes",1,0,2,"0.65","0.49","0.78"
"34","H","Aug","yes",3,2,2,"2.25","-0.78","-0.00"
