"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Dor","yes",0,-1,0,"0.45","0.70","0.70"
"2","H","Aug","yes",0,-1,1,"1.96","-0.34","0.36"
"3","H","Hof","yes",0,-3,0,"1.90","-0.29","0.07"
"4","A","Mai","yes",3,3,3,"1.60","-0.09","-0.02"
"5","H","Fbg","yes",0,-1,2,"1.18","0.20","0.18"
"6","A","Her","yes",1,0,2,"1.79","-0.21","-0.04"
"7","H","Bre","yes",1,0,1,"1.55","-0.06","-0.09"
"8","A","Mun","yes",0,-4,0,"0.78","0.47","0.37"
"9","H","Sch","yes",3,4,4,"2.03","-0.38","-0.01"
"10","A","Fra","yes",0,-4,1,"1.15","0.22","0.21"
"11","H","Wol","yes",1,0,2,"1.25","0.15","0.36"
"12","A","Lei","yes",0,-2,0,"0.62","0.58","0.94"
"13","H","UnB","yes",3,5,5,"1.29","0.12","1.06"
"14","A","Kln","yes",3,1,2,"1.66","-0.13","0.94"
"15","H","Stu","yes",3,2,2,"1.97","-0.34","0.60"
"16","A","BMg","yes",3,1,3,"1.09","0.26","0.86"
"17","H","Boc","yes",3,2,2,"2.15","-0.46","0.40"
"18","H","Dor","yes",0,-2,0,"1.07","0.28","0.67"
"19","A","Aug","yes",0,-1,0,"1.72","-0.17","0.50"
"20","A","Hof","yes",3,2,3,"1.67","-0.13","0.37"
"21","H","Mai","yes",0,-1,2,"1.37","0.07","0.44"
"22","A","Fbg","yes",1,0,1,"1.02","0.30","0.74"
"23","H","Her","yes",3,3,4,"2.22","-0.51","0.23"
"24","A","Bre","yes",3,1,3,"1.98","-0.34","-0.11"
"25","H","Mun","yes",3,1,2,"0.76","0.48","0.37"
"26","A","Sch","yes",3,3,3,"1.83","-0.25","0.13"
"27","H","Fra","yes",3,2,3,"1.59","-0.08","0.04"
"28","A","Wol","yes",1,0,0,"1.54","-0.05","-0.00"
"29","H","Lei","yes",3,2,2,"1.18","0.20","0.20"
"30","A","UnB","yes",1,0,0,"0.74","0.50","0.70"
"31","H","Kln","yes",0,-1,1,"1.54","-0.05","0.65"
"32","A","Stu","yes",1,0,1,"1.78","-0.21","0.44"
"33","H","BMg","yes",1,0,2,"2.08","-0.42","0.02"
"34","A","Boc","yes",0,-3,0,"1.50","-0.02","0.00"
