"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mun","yes",0,-5,1,"1.01","0.31","0.31"
"2","A","Her","yes",1,0,1,"1.49","-0.01","0.30"
"3","H","Kln","yes",1,0,1,"1.84","-0.25","0.05"
"4","A","Bre","yes",3,1,4,"1.70","-0.15","-0.10"
"5","H","Lei","yes",3,4,4,"1.48","-0.00","-0.10"
"6","H","Wol","yes",0,-1,0,"1.55","-0.05","-0.16"
"7","A","Stu","yes",3,2,3,"1.48","-0.01","-0.16"
"8","H","UnB","yes",3,2,2,"1.59","-0.08","-0.25"
"9","A","Boc","yes",0,-3,0,"1.20","0.18","-0.06"
"10","H","Lev","yes",3,4,5,"1.61","-0.09","-0.16"
"11","A","BMg","yes",3,2,3,"0.83","0.44","0.28"
"12","H","Dor","yes",0,-1,1,"1.36","0.08","0.36"
"13","A","Aug","yes",3,1,2,"1.42","0.03","0.39"
"14","H","Hof","yes",3,2,4,"2.16","-0.47","-0.08"
"15","A","Mai","yes",1,0,1,"1.29","0.12","0.04"
"16","H","Sch","yes",3,3,3,"2.26","-0.54","-0.49"
"17","A","Fbg","yes",1,0,1,"0.77","0.48","-0.02"
"18","A","Mun","yes",1,0,1,"0.57","0.61","0.59"
"19","H","Her","yes",3,3,3,"2.41","-0.64","-0.05"
"20","A","Kln","yes",0,-3,0,"1.35","0.08","0.03"
"21","H","Bre","yes",3,2,2,"1.84","-0.25","-0.22"
"22","A","Lei","yes",0,-1,1,"0.44","0.70","0.48"
"23","A","Wol","yes",1,0,2,"1.24","0.16","0.64"
"24","H","Stu","yes",1,0,1,"2.21","-0.50","0.13"
"25","A","UnB","yes",0,-2,0,"0.53","0.64","0.77"
"26","H","Boc","yes",1,0,1,"2.36","-0.60","0.17"
"27","A","Lev","yes",0,-2,1,"1.13","0.23","0.40"
"28","H","BMg","yes",1,0,1,"2.31","-0.57","-0.17"
"29","A","Dor","yes",0,-4,0,"0.32","0.79","0.62"
"30","H","Aug","yes",1,0,1,"2.21","-0.50","0.12"
"31","A","Hof","yes",0,-2,1,"1.36","0.07","0.19"
"32","H","Mai","yes",3,3,3,"1.67","-0.13","0.05"
"33","A","Sch","yes",1,0,2,"1.54","-0.05","0.01"
"34","H","Fbg","yes",3,1,2,"1.48","-0.01","0.00"
