"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Boc","yes",3,1,2,"1.44","-0.06","-0.06"
"2","H","UnB","yes",1,0,0,"1.12","0.17","0.11"
"3","A","Aug","yes",3,1,2,"1.66","-0.23","-0.12"
"4","H","Lev","yes",0,-3,0,"1.13","0.17","0.05"
"5","A","BMg","yes",3,1,1,"1.03","0.24","0.29"
"6","A","Hof","yes",0,-3,1,"1.60","-0.18","0.10"
"7","H","Her","yes",1,0,1,"2.08","-0.54","-0.43"
"8","A","Fbg","yes",0,-1,1,"0.97","0.29","-0.15"
"9","H","Lei","yes",1,0,1,"1.01","0.25","0.11"
"10","A","Bre","yes",3,2,2,"1.92","-0.42","-0.31"
"11","H","Kln","yes",3,5,5,"1.36","-0.01","-0.32"
"12","A","Mun","yes",0,-4,2,"0.73","0.46","0.14"
"13","H","Wol","yes",0,-3,0,"1.08","0.20","0.34"
"14","A","Sch","yes",0,-1,0,"1.77","-0.31","0.03"
"15","H","Fra","yes",1,0,1,"1.41","-0.04","-0.01"
"16","A","Stu","yes",1,0,1,"1.72","-0.27","-0.28"
"17","H","Dor","yes",0,-1,1,"0.90","0.33","0.05"
"18","H","Boc","yes",3,3,5,"2.00","-0.48","-0.43"
"19","A","UnB","yes",0,-1,1,"0.69","0.49","0.06"
"20","H","Aug","yes",3,2,3,"1.80","-0.33","-0.27"
"21","A","Lev","yes",3,1,3,"1.36","-0.01","-0.27"
"22","H","BMg","yes",3,4,4,"1.93","-0.43","-0.70"
"23","H","Hof","yes",3,1,1,"1.73","-0.28","-0.98"
"24","A","Her","yes",1,0,1,"1.72","-0.27","-1.25"
"25","H","Fbg","yes",1,0,1,"1.01","0.25","-1.00"
"26","A","Lei","yes",3,3,3,"0.58","0.57","-0.43"
"27","H","Bre","yes",1,0,2,"1.37","-0.01","-0.44"
"28","A","Kln","yes",1,0,1,"1.59","-0.18","-0.62"
"29","H","Mun","yes",3,2,3,"0.63","0.54","-0.09"
"30","A","Wol","yes",0,-3,0,"1.47","-0.09","-0.18"
"31","H","Sch","yes",0,-1,2,"1.87","-0.38","-0.56"
"32","A","Fra","yes",0,-3,0,"1.09","0.20","-0.36"
"33","H","Stu","yes",0,-3,1,"1.80","-0.33","-0.69"
"34","A","Dor","yes",1,0,2,"0.41","0.69","-0.00"
