"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mai","yes",0,-1,1,"1.29","-0.25","-0.25"
"2","A","Hof","yes",0,-1,2,"0.76","0.26","0.01"
"3","H","Mun","yes",0,-7,0,"0.70","0.32","0.33"
"4","A","Fbg","yes",0,-1,0,"0.37","0.64","0.97"
"5","H","Bre","yes",0,-2,0,"1.47","-0.43","0.54"
"6","A","Sch","yes",0,-2,1,"0.90","0.13","0.67"
"7","H","Kln","yes",1,0,1,"1.46","-0.42","0.25"
"8","A","Lei","yes",0,-4,0,"0.21","0.80","1.05"
"9","H","Fra","yes",3,3,3,"1.51","-0.47","0.58"
"10","A","Stu","yes",0,-3,1,"0.85","0.18","0.76"
"11","H","UnB","yes",3,1,2,"1.21","-0.18","0.58"
"12","A","Wol","yes",0,-4,0,"0.66","0.35","0.93"
"13","A","Dor","yes",0,-3,0,"0.15","0.86","1.79"
"14","H","BMg","yes",3,1,2,"2.02","-0.96","0.83"
"15","A","Aug","yes",3,1,1,"0.80","0.22","1.05"
"16","H","Her","yes",3,2,3,"2.16","-1.10","-0.05"
"17","A","Lev","yes",0,-2,0,"0.59","0.43","0.38"
"18","A","Mai","yes",0,-3,2,"0.71","0.31","0.69"
"19","H","Hof","yes",3,3,5,"1.83","-0.78","-0.08"
"20","A","Mun","yes",0,-3,0,"0.27","0.74","0.65"
"21","H","Fbg","yes",0,-2,0,"1.11","-0.08","0.58"
"22","A","Bre","yes",0,-3,0,"1.04","-0.01","0.57"
"23","H","Sch","yes",0,-2,0,"1.96","-0.90","-0.34"
"24","A","Kln","yes",3,2,2,"0.75","0.27","-0.07"
"25","H","Lei","yes",3,1,1,"1.10","-0.07","-0.14"
"26","A","Fra","yes",1,0,1,"0.43","0.58","0.44"
"27","H","Stu","yes",0,-1,2,"1.90","-0.84","-0.40"
"28","A","UnB","yes",1,0,1,"0.25","0.76","0.36"
"29","H","Wol","yes",0,-4,1,"1.17","-0.14","0.22"
"30","H","Dor","yes",1,0,1,"0.99","0.04","0.26"
"31","A","BMg","yes",0,-2,0,"0.40","0.61","0.86"
"32","H","Aug","yes",3,1,3,"1.89","-0.84","0.02"
"33","A","Her","yes",1,0,1,"0.86","0.17","0.19"
"34","H","Lev","yes",3,3,3,"1.23","-0.19","0.00"
