"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","BMg","yes",0,-2,1,"0.58","0.46","0.46"
"2","H","Boc","yes",3,1,3,"1.94","-0.83","-0.37"
"3","A","Lev","yes",3,3,3,"0.82","0.23","-0.15"
"4","H","Aug","yes",3,1,1,"1.73","-0.63","-0.78"
"5","A","Dor","yes",0,-1,0,"0.21","0.80","0.02"
"6","H","Mai","yes",3,3,4,"1.12","-0.05","-0.03"
"7","H","Fbg","yes",1,0,0,"0.95","0.10","0.07"
"8","A","Her","yes",1,0,1,"1.14","-0.08","-0.01"
"9","H","Bre","yes",0,-1,1,"1.30","-0.22","-0.23"
"10","A","Sch","yes",3,3,3,"1.19","-0.12","-0.36"
"11","H","Mun","yes",0,-2,0,"0.58","0.45","0.10"
"12","A","Kln","yes",1,0,1,"1.02","0.04","0.14"
"13","H","Lei","yes",0,-2,1,"0.94","0.11","0.25"
"14","A","Fra","yes",0,-2,2,"0.61","0.42","0.67"
"15","H","Wol","yes",0,-1,1,"1.01","0.05","0.71"
"16","A","UnB","yes",0,-2,1,"0.36","0.66","1.37"
"17","H","Stu","yes",1,0,2,"1.73","-0.63","0.74"
"18","H","BMg","yes",0,-3,1,"1.86","-0.76","-0.02"
"19","A","Boc","yes",0,-3,2,"0.88","0.17","0.15"
"20","H","Lev","yes",0,-2,1,"1.06","-0.00","0.15"
"21","A","Aug","yes",0,-1,0,"1.08","-0.02","0.13"
"22","H","Dor","yes",0,-1,0,"0.84","0.20","0.33"
"23","A","Mai","yes",0,-1,0,"0.96","0.09","0.42"
"24","A","Fbg","yes",0,-1,1,"0.53","0.50","0.92"
"25","H","Her","yes",3,2,3,"2.01","-0.90","0.02"
"26","A","Bre","yes",3,1,2,"1.35","-0.27","-0.25"
"27","H","Sch","yes",3,2,2,"1.80","-0.70","-0.95"
"28","A","Mun","yes",1,0,1,"0.39","0.63","-0.32"
"29","H","Kln","yes",0,-2,1,"1.29","-0.22","-0.54"
"30","A","Lei","yes",0,-1,0,"0.30","0.72","0.18"
"31","H","Fra","yes",3,2,3,"1.34","-0.26","-0.08"
"32","A","Wol","yes",0,-1,1,"0.91","0.14","0.06"
"33","H","UnB","yes",3,2,4,"1.05","0.01","0.07"
"34","A","Stu","yes",1,0,1,"1.13","-0.07","0.00"
