"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fra","yes",3,5,6,"1.78","0.15","0.15"
"2","H","Wol","yes",3,2,2,"1.97","0.06","0.21"
"3","A","Boc","yes",3,7,7,"2.10","-0.01","0.20"
"4","H","BMg","yes",1,0,1,"2.55","-0.22","-0.02"
"5","A","UnB","yes",1,0,1,"1.31","0.37","0.35"
"6","H","Stu","yes",1,0,2,"2.48","-0.19","0.17"
"7","A","Aug","yes",0,-1,0,"2.27","-0.09","0.08"
"8","H","Lev","yes",3,4,4,"2.01","0.04","0.12"
"9","A","Dor","yes",1,0,2,"0.88","0.58","0.70"
"10","H","Fbg","yes",3,5,5,"1.90","0.09","0.78"
"11","A","Hof","yes",3,2,2,"2.23","-0.07","0.72"
"12","H","Mai","yes",3,4,6,"2.06","0.01","0.73"
"13","A","Her","yes",3,1,3,"2.31","-0.11","0.62"
"14","H","Bre","yes",3,5,6,"2.21","-0.06","0.57"
"15","A","Sch","yes",3,2,2,"2.34","-0.12","0.44"
"16","A","Lei","yes",1,0,1,"1.14","0.45","0.90"
"17","H","Kln","yes",1,0,1,"2.20","-0.05","0.84"
"18","H","Fra","yes",1,0,1,"2.24","-0.07","0.77"
"19","A","Wol","yes",3,2,4,"2.13","-0.02","0.75"
"20","H","Boc","yes",3,3,3,"2.58","-0.24","0.51"
"21","A","BMg","yes",0,-1,2,"1.73","0.17","0.69"
"22","H","UnB","yes",3,3,3,"2.00","0.04","0.73"
"23","A","Stu","yes",3,1,2,"2.31","-0.10","0.62"
"24","H","Aug","yes",3,2,5,"2.48","-0.19","0.43"
"25","A","Lev","yes",0,-1,1,"2.04","0.02","0.46"
"26","H","Dor","yes",3,2,4,"1.79","0.14","0.60"
"27","A","Fbg","yes",3,1,1,"1.65","0.21","0.81"
"28","H","Hof","yes",1,0,1,"2.44","-0.17","0.64"
"29","A","Mai","yes",0,-2,1,"2.17","-0.04","0.60"
"30","H","Her","yes",3,2,2,"2.62","-0.26","0.34"
"31","A","Bre","yes",3,1,2,"2.44","-0.17","0.18"
"32","H","Sch","yes",3,6,6,"2.52","-0.21","-0.03"
"33","H","Lei","yes",0,-2,1,"1.90","0.09","0.06"
"34","A","Kln","yes",3,1,2,"2.22","-0.06","0.00"
