"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sch","yes",3,2,3,"1.81","-0.47","-0.47"
"2","A","Lei","yes",1,0,2,"0.47","0.62","0.15"
"3","A","Fra","yes",1,0,1,"0.92","0.26","0.41"
"4","H","Stu","yes",1,0,0,"1.74","-0.41","0.00"
"5","A","Wol","yes",3,2,4,"1.29","-0.04","-0.04"
"6","H","UnB","yes",0,-1,0,"1.06","0.14","0.10"
"7","A","Boc","yes",1,0,1,"1.25","-0.01","0.09"
"8","H","Dor","yes",3,1,3,"0.85","0.31","0.40"
"9","A","BMg","yes",0,-3,2,"0.87","0.30","0.70"
"10","H","Aug","yes",3,1,3,"1.74","-0.41","0.29"
"11","A","Mai","yes",0,-5,0,"1.35","-0.09","0.20"
"12","H","Hof","yes",1,0,1,"1.67","-0.35","-0.15"
"13","A","Fbg","yes",0,-2,0,"0.81","0.35","0.19"
"14","H","Lev","yes",0,-1,1,"1.07","0.13","0.33"
"15","A","Her","yes",0,-2,0,"1.54","-0.25","0.08"
"16","H","Bre","yes",3,6,7,"1.31","-0.06","0.02"
"17","A","Mun","yes",1,0,1,"0.60","0.51","0.54"
"18","A","Sch","yes",1,0,0,"1.59","-0.29","0.25"
"19","H","Lei","yes",1,0,0,"0.95","0.23","0.48"
"20","H","Fra","yes",3,3,3,"1.35","-0.09","0.39"
"21","A","Stu","yes",0,-3,0,"1.53","-0.24","0.15"
"22","H","Wol","yes",0,-2,0,"1.02","0.18","0.32"
"23","A","UnB","yes",1,0,0,"0.56","0.54","0.87"
"24","H","Boc","yes",0,-2,0,"1.95","-0.58","0.29"
"25","A","Dor","yes",0,-5,1,"0.33","0.73","1.02"
"26","H","BMg","yes",1,0,0,"1.87","-0.51","0.51"
"27","A","Aug","yes",3,2,3,"1.47","-0.19","0.31"
"28","H","Mai","yes",1,0,1,"1.13","0.09","0.40"
"29","A","Hof","yes",3,2,3,"1.42","-0.15","0.26"
"30","H","Fbg","yes",0,-1,0,"0.96","0.23","0.48"
"31","A","Lev","yes",3,1,2,"1.18","0.05","0.53"
"32","H","Her","yes",3,3,5,"2.02","-0.64","-0.11"
"33","A","Bre","yes",1,0,1,"1.75","-0.41","-0.52"
"34","H","Mun","yes",0,-1,1,"0.59","0.52","0.00"
