"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Der","yes",3,2,3,"1.20","-0.01","-0.01"
"2","A","ShW","yes",3,3,3,"2.12","-0.77","-0.78"
"3","A","Sou","yes",3,1,2,"0.65","0.46","-0.32"
"4","H","WBA","yes",0,-1,0,"1.81","-0.51","-0.83"
"5","H","Bir","yes",3,1,1,"1.76","-0.47","-1.30"
"6","A","QPR","yes",0,-1,0,"1.02","0.14","-1.15"
"7","H","Nor","yes",1,0,1,"1.13","0.06","-1.10"
"8","A","Mid","yes",1,0,0,"0.71","0.41","-0.69"
"9","A","Bbn","yes",1,0,1,"1.51","-0.27","-0.96"
"10","H","Wre","yes",3,1,1,"1.16","0.03","-0.93"
"11","A","Mil","yes",0,-2,0,"0.70","0.41","-0.52"
"12","A","Por","yes",3,1,1,"1.14","0.05","-0.47"
"13","H","Bri","yes",3,4,5,"1.29","-0.08","-0.55"
"14","A","Oxf","yes",3,3,3,"1.18","0.01","-0.54"
"15","H","Cov","yes",0,-1,0,"0.92","0.23","-0.31"
"16","A","Lei","yes",0,-1,1,"1.22","-0.02","-0.33"
"17","H","Cha","yes",3,3,3,"1.67","-0.40","-0.73"
"18","H","Hul","yes",0,-1,1,"1.12","0.06","-0.67"
"19","A","ShU","yes",0,-4,0,"1.10","0.08","-0.58"
"20","A","Ips","yes",0,-1,0,"0.47","0.61","0.02"
"21","H","Swa","yes",3,1,2,"1.54","-0.29","-0.26"
"22","A","Wat","yes",0,-1,0,"0.88","0.26","-0.00"
"23","H","PNE","yes",1,0,0,"1.37","-0.15","-0.15"
"24","H","ShU","yes",0,-1,1,"1.37","-0.15","-0.30"
"25","A","Hul","yes",3,1,1,"0.84","0.30","0.00"
"26","A","Nor","yes",3,2,2,"1.13","0.06","0.06"
"27","H","QPR","yes",1,0,0,"1.54","-0.29","-0.23"
"28","H","Mid","yes",0,-1,1,"1.01","0.16","-0.07"
"29","A","Bir","yes",1,0,1,"0.65","0.46","0.38"
"30","H","Sou","yes",0,-2,0,"1.08","0.10","0.48"
"31","A","WBA","yes",1,0,0,"0.99","0.17","0.65"
"32","A","Cha","yes",0,-1,0,"1.04","0.13","0.78"
"33","H","Lei","yes",1,0,2,"1.59","-0.33","0.45"
"34","H","Oxf","yes",3,1,2,"1.86","-0.55","-0.10"
"35","A","Cov","yes",0,-1,1,"0.34","0.72","0.62"
"36","A","Swa","yes",0,-2,0,"0.81","0.32","0.94"
"37","H","Ips","yes",1,0,3,"1.16","0.03","0.97"
"38","H","Wat","yes",3,2,3,"1.76","-0.47","0.50"
"39","A","PNE","yes",0,-2,1,"1.10","0.08","0.58"
"40","H","ShW","yes",3,2,2,"2.38","-0.99","-0.40"
"41","A","Der","yes",0,-2,0,"0.91","0.24","-0.16"
"42","H","Bbn","yes",1,0,1,"1.30","-0.08","-0.25"
"43","A","Wre","yes",0,-2,0,"0.87","0.27","0.02"
"44","H","Mil","yes",0,-2,1,"0.89","0.25","0.28"
"45","H","Por","yes",0,-2,1,"1.63","-0.36","-0.09"
"46","A","Bri","yes",0,-2,0,"1.09","0.09","-0.00"
