"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","QPR","yes",1,0,1,"1.33","-0.02","-0.02"
"2","H","Lei","yes",3,1,2,"1.51","-0.16","-0.18"
"3","H","Ips","yes",3,1,1,"1.08","0.17","-0.01"
"4","A","Por","yes",0,-1,0,"1.46","-0.12","-0.12"
"5","H","Mid","yes",1,0,2,"0.93","0.28","0.16"
"6","A","Der","yes",3,1,1,"1.21","0.08","0.24"
"7","H","Bri","yes",1,0,0,"1.21","0.07","0.31"
"8","A","Hul","yes",1,0,2,"1.13","0.14","0.45"
"9","H","Cha","yes",3,2,2,"1.59","-0.22","0.22"
"10","A","WBA","yes",0,-1,1,"1.30","0.01","0.23"
"11","H","Bir","yes",0,-1,0,"1.68","-0.29","-0.06"
"12","H","ShU","yes",3,1,3,"1.29","0.01","-0.05"
"13","A","Sou","yes",3,2,2,"0.89","0.32","0.27"
"14","H","Swa","yes",3,1,2,"1.46","-0.12","0.15"
"15","A","Mil","yes",1,0,1,"0.97","0.26","0.41"
"16","H","Bbn","yes",0,-1,1,"1.22","0.07","0.48"
"17","A","Wat","yes",1,0,1,"1.18","0.10","0.58"
"18","A","ShW","yes",3,1,3,"2.35","-0.80","-0.22"
"19","H","Wre","yes",1,0,1,"1.09","0.17","-0.05"
"20","H","Cov","yes",1,0,1,"0.85","0.34","0.29"
"21","A","Oxf","yes",3,1,2,"1.50","-0.15","0.14"
"22","H","Nor","yes",1,0,1,"1.05","0.19","0.33"
"23","A","Sto","yes",1,0,0,"1.34","-0.02","0.31"
"24","A","Wre","yes",0,-1,1,"1.17","0.11","0.41"
"25","H","ShW","yes",3,3,3,"2.33","-0.78","-0.37"
"26","A","Bri","yes",3,2,2,"1.41","-0.08","-0.45"
"27","H","Der","yes",0,-1,0,"1.13","0.14","-0.32"
"28","H","Hul","yes",0,-3,0,"1.05","0.20","-0.12"
"29","A","Mid","yes",0,-4,0,"0.97","0.26","0.14"
"30","A","Ips","yes",1,0,1,"0.67","0.49","0.63"
"31","H","Por","yes",3,1,1,"1.55","-0.19","0.44"
"32","H","Wat","yes",1,0,2,"1.68","-0.29","0.15"
"33","A","Bbn","yes",0,-1,0,"1.83","-0.40","-0.25"
"34","A","Swa","yes",1,0,1,"1.09","0.16","-0.09"
"35","H","Mil","yes",0,-2,0,"0.83","0.37","0.28"
"36","H","Oxf","yes",0,-2,1,"1.78","-0.37","-0.09"
"37","A","Cov","yes",0,-3,0,"0.49","0.62","0.54"
"38","A","Nor","yes",0,-2,0,"1.45","-0.11","0.43"
"39","H","Sto","yes",3,2,3,"1.59","-0.22","0.21"
"40","A","Lei","yes",1,0,2,"1.54","-0.18","0.02"
"41","H","QPR","yes",1,0,1,"1.46","-0.12","-0.09"
"42","A","Cha","yes",3,1,2,"1.35","-0.04","-0.13"
"43","H","WBA","yes",0,-2,0,"1.73","-0.33","-0.46"
"44","A","Bir","yes",0,-1,1,"0.90","0.31","-0.15"
"45","A","ShU","yes",3,1,3,"1.41","-0.08","-0.23"
"46","H","Sou","yes",0,-2,1,"1.01","0.23","0.00"
