"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Swa","yes",3,1,1,"1.93","-0.11","-0.11"
"2","A","Mil","yes",3,3,3,"1.35","0.22","0.11"
"3","A","Nor","yes",3,1,2,"1.84","-0.06","0.05"
"4","H","ShU","yes",3,1,1,"1.78","-0.02","0.03"
"5","A","PNE","yes",1,0,2,"1.81","-0.04","-0.01"
"6","H","WBA","yes",3,1,2,"2.16","-0.24","-0.25"
"7","A","Sou","yes",1,0,1,"1.27","0.27","0.02"
"8","H","Sto","yes",1,0,0,"2.05","-0.18","-0.16"
"9","A","Por","yes",0,-1,0,"1.85","-0.07","-0.23"
"10","H","Ips","yes",3,1,2,"1.56","0.10","-0.12"
"11","A","ShW","yes",3,1,1,"2.56","-0.47","-0.60"
"12","H","Wre","yes",1,0,1,"1.57","0.10","-0.50"
"13","A","Wat","yes",0,-3,0,"1.58","0.09","-0.41"
"14","A","Lei","yes",1,0,1,"1.93","-0.11","-0.52"
"15","H","Bir","yes",3,1,2,"2.12","-0.22","-0.74"
"16","A","Oxf","yes",1,0,1,"1.90","-0.09","-0.83"
"17","H","Cov","yes",0,-2,2,"1.31","0.25","-0.58"
"18","H","Der","yes",3,1,2,"1.61","0.07","-0.51"
"19","A","Hul","yes",3,3,4,"1.53","0.12","-0.38"
"20","A","Cha","yes",3,1,2,"1.75","-0.01","-0.39"
"21","H","QPR","yes",3,2,3,"1.93","-0.11","-0.50"
"22","A","Bri","yes",0,-2,0,"1.81","-0.04","-0.54"
"23","H","Bbn","yes",1,0,0,"1.70","0.02","-0.52"
"24","H","Hul","yes",0,-1,0,"1.53","0.12","-0.40"
"25","A","Der","yes",0,-1,0,"1.61","0.07","-0.33"
"26","H","Sou","yes",3,4,4,"1.48","0.15","-0.18"
"27","A","WBA","yes",3,1,3,"1.70","0.02","-0.16"
"28","A","Sto","yes",3,1,2,"1.74","0.00","-0.16"
"29","H","PNE","yes",3,4,4,"1.78","-0.02","-0.18"
"30","H","Nor","yes",3,1,1,"1.53","0.12","-0.06"
"31","A","ShU","yes",3,1,2,"1.81","-0.04","-0.10"
"32","A","Cov","yes",0,-2,1,"0.75","0.57","0.46"
"33","H","Oxf","yes",1,0,0,"2.20","-0.27","0.20"
"34","H","Lei","yes",1,0,1,"1.98","-0.14","0.06"
"35","A","Bir","yes",3,2,3,"1.28","0.27","0.33"
"36","A","QPR","yes",3,4,4,"1.74","0.00","0.33"
"37","H","Cha","yes",0,-1,0,"2.05","-0.18","0.15"
"38","H","Bri","yes",1,0,1,"1.70","0.02","0.18"
"39","A","Bbn","yes",1,0,0,"2.17","-0.25","-0.07"
"40","H","Mil","yes",0,-1,1,"1.27","0.27","0.19"
"41","A","Swa","yes",1,0,2,"1.49","0.14","0.34"
"42","H","Por","yes",0,-1,0,"2.01","-0.16","0.18"
"43","A","Ips","yes",1,0,2,"0.99","0.43","0.61"
"44","H","ShW","yes",3,1,1,"2.59","-0.49","0.12"
"45","H","Wat","yes",3,4,5,"2.12","-0.22","-0.10"
"46","A","Wre","yes",1,0,2,"1.57","0.10","0.00"
