"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cha","yes",0,-1,0,"0.95","0.23","0.23"
"2","H","QPR","yes",3,1,2,"1.71","-0.38","-0.15"
"3","A","Swa","yes",1,0,1,"0.73","0.41","0.26"
"4","H","Sou","yes",1,0,2,"1.25","-0.01","0.25"
"5","H","Bbn","yes",0,-1,0,"1.47","-0.19","0.06"
"6","A","Mil","yes",0,-1,0,"0.64","0.49","0.55"
"7","H","Hul","yes",3,1,2,"1.29","-0.04","0.51"
"8","A","Por","yes",1,0,2,"1.05","0.16","0.66"
"9","H","Oxf","yes",3,1,2,"2.01","-0.62","0.04"
"10","A","ShU","yes",0,-1,0,"1.00","0.19","0.23"
"11","H","WBA","yes",3,1,2,"1.97","-0.59","-0.36"
"12","A","Cov","yes",0,-2,1,"0.30","0.75","0.40"
"13","H","Mid","yes",3,3,3,"1.17","0.06","0.45"
"14","A","Ips","yes",1,0,1,"0.42","0.66","1.11"
"15","H","Bri","yes",1,0,1,"1.46","-0.18","0.93"
"16","A","Der","yes",3,1,3,"0.83","0.33","1.26"
"17","H","PNE","yes",1,0,1,"1.55","-0.25","1.02"
"18","A","Bir","yes",0,-1,1,"0.59","0.53","1.54"
"19","H","Nor","yes",3,1,3,"1.30","-0.05","1.49"
"20","H","ShW","yes",1,0,1,"2.47","-1.00","0.50"
"21","A","Wre","yes",1,0,2,"0.79","0.36","0.86"
"22","H","Sto","yes",3,1,1,"1.84","-0.48","0.37"
"23","A","Lei","yes",3,1,2,"1.12","0.09","0.47"
"24","A","Nor","yes",3,1,1,"1.04","0.16","0.63"
"25","H","Bir","yes",3,3,3,"1.92","-0.55","0.08"
"26","H","Mil","yes",0,-2,0,"1.05","0.16","0.23"
"27","H","Por","yes",1,0,1,"1.80","-0.45","-0.21"
"28","A","Bbn","yes",1,0,1,"1.42","-0.14","-0.36"
"29","H","Swa","yes",0,-2,0,"1.71","-0.38","-0.74"
"30","A","Hul","yes",1,0,0,"0.76","0.39","-0.35"
"31","A","Sou","yes",0,-1,0,"0.58","0.53","0.18"
"32","A","PNE","yes",1,0,2,"1.00","0.19","0.37"
"33","H","Der","yes",3,2,2,"1.38","-0.11","0.26"
"34","H","Ips","yes",0,-2,0,"1.33","-0.07","0.19"
"35","A","Bri","yes",3,1,2,"1.00","0.19","0.38"
"36","A","ShW","yes",1,0,1,"2.03","-0.64","-0.26"
"37","A","Sto","yes",0,-2,1,"0.94","0.24","-0.02"
"38","H","Wre","yes",3,2,3,"1.33","-0.08","-0.10"
"39","H","Lei","yes",1,0,0,"1.76","-0.42","-0.52"
"40","A","QPR","yes",0,-1,1,"0.94","0.25","-0.27"
"41","H","Cha","yes",1,0,1,"1.84","-0.48","-0.76"
"42","A","Oxf","yes",0,-2,0,"1.09","0.12","-0.64"
"43","H","ShU","yes",0,-2,0,"1.55","-0.25","-0.88"
"44","A","WBA","yes",0,-3,0,"0.90","0.27","-0.61"
"45","A","Mid","yes",0,-4,1,"0.64","0.49","-0.13"
"46","H","Cov","yes",0,-4,0,"1.08","0.13","0.00"
