"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Nor","yes",3,1,2,"1.97","-0.09","-0.09"
"2","H","Mid","yes",0,-3,0,"1.40","0.22","0.13"
"3","A","ShU","yes",3,1,1,"1.93","-0.07","0.06"
"4","H","Wre","yes",0,-2,0,"1.57","0.13","0.19"
"5","A","Cha","yes",1,0,1,"1.88","-0.04","0.15"
"6","H","Wat","yes",3,1,1,"2.12","-0.18","-0.03"
"7","A","Swa","yes",1,0,1,"1.63","0.10","0.07"
"8","H","Cov","yes",0,-4,0,"1.31","0.27","0.34"
"9","H","WBA","yes",3,3,3,"2.16","-0.20","0.14"
"10","A","QPR","yes",3,1,2,"1.86","-0.03","0.11"
"11","H","Sto","yes",3,2,2,"2.05","-0.14","-0.03"
"12","H","Lei","yes",3,1,1,"1.98","-0.10","-0.12"
"13","A","Oxf","yes",1,0,2,"2.02","-0.12","-0.24"
"14","A","Bir","yes",0,-4,0,"1.41","0.22","-0.02"
"15","H","PNE","yes",1,0,1,"1.78","0.01","-0.01"
"16","A","Por","yes",0,-2,1,"1.98","-0.09","-0.10"
"17","H","ShW","yes",3,1,1,"2.59","-0.43","-0.53"
"18","H","Sou","yes",3,1,3,"1.49","0.18","-0.36"
"19","A","Bri","yes",3,1,1,"1.93","-0.07","-0.43"
"20","A","Der","yes",1,0,1,"1.74","0.03","-0.40"
"21","H","Hul","yes",0,-2,1,"1.53","0.15","-0.24"
"22","A","Bbn","yes",0,-2,0,"2.27","-0.26","-0.50"
"23","H","Ips","yes",1,0,0,"1.57","0.13","-0.37"
"24","H","Bri","yes",3,1,2,"1.70","0.06","-0.31"
"25","A","Sou","yes",1,0,0,"1.40","0.22","-0.09"
"26","H","Swa","yes",3,1,2,"1.93","-0.07","-0.16"
"27","A","Wat","yes",3,2,2,"1.71","0.05","-0.11"
"28","A","Cov","yes",0,-1,1,"0.86","0.52","0.41"
"29","H","Cha","yes",3,4,4,"2.05","-0.14","0.28"
"30","H","ShU","yes",1,0,1,"1.78","0.01","0.29"
"31","A","Wre","yes",3,2,2,"1.70","0.06","0.35"
"32","A","ShW","yes",3,1,2,"2.62","-0.45","-0.10"
"33","H","Por","yes",0,-2,1,"2.01","-0.11","-0.22"
"34","H","Bir","yes",3,3,3,"2.12","-0.18","-0.39"
"35","A","PNE","yes",3,2,2,"1.93","-0.07","-0.47"
"36","A","Hul","yes",3,2,3,"1.66","0.08","-0.39"
"37","H","Der","yes",3,1,1,"1.62","0.10","-0.28"
"38","H","Bbn","yes",0,-1,1,"1.71","0.05","-0.23"
"39","A","Ips","yes",1,0,1,"1.12","0.38","0.15"
"40","A","Mid","yes",3,1,2,"1.49","0.17","0.33"
"41","H","Nor","yes",0,-1,1,"1.54","0.15","0.47"
"42","A","WBA","yes",1,0,0,"1.83","-0.01","0.46"
"43","H","QPR","yes",3,2,2,"1.94","-0.07","0.39"
"44","A","Sto","yes",3,2,3,"1.87","-0.03","0.35"
"45","A","Lei","yes",1,0,1,"2.05","-0.13","0.22"
"46","H","Oxf","yes",3,2,2,"2.20","-0.22","0.00"
