"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Hul","yes",1,0,0,"2.16","-0.05","-0.05"
"2","A","Der","yes",3,2,5,"1.71","0.17","0.13"
"3","H","QPR","yes",3,6,7,"2.44","-0.18","-0.06"
"4","A","Oxf","yes",1,0,2,"1.98","0.04","-0.02"
"5","H","Nor","yes",1,0,1,"2.17","-0.05","-0.07"
"6","A","Lei","yes",1,0,0,"2.01","0.03","-0.04"
"7","H","Bir","yes",3,3,3,"2.55","-0.24","-0.28"
"8","A","Mil","yes",3,4,4,"1.45","0.30","0.02"
"9","A","ShW","yes",3,5,5,"2.60","-0.26","-0.24"
"10","H","Bbn","yes",3,2,2,"2.29","-0.11","-0.35"
"11","A","Por","yes",3,1,2,"1.94","0.06","-0.29"
"12","H","Wat","yes",3,2,3,"2.55","-0.24","-0.53"
"13","A","Wre","yes",0,-1,2,"1.67","0.19","-0.33"
"14","H","ShU","yes",3,2,3,"2.34","-0.13","-0.47"
"15","A","Sto","yes",3,1,1,"1.83","0.11","-0.35"
"16","H","WBA","yes",3,1,3,"2.58","-0.25","-0.60"
"17","A","Mid","yes",3,2,4,"1.45","0.30","-0.31"
"18","H","Cha","yes",3,2,3,"2.51","-0.22","-0.52"
"19","A","Ips","yes",0,-3,0,"1.08","0.47","-0.05"
"20","A","PNE","yes",1,0,1,"1.90","0.08","0.03"
"21","H","Bri","yes",3,1,1,"2.29","-0.11","-0.07"
"22","A","Sou","yes",1,0,1,"1.37","0.34","0.26"
"23","H","Swa","yes",3,1,1,"2.44","-0.18","0.08"
"24","H","Ips","yes",0,-2,0,"2.19","-0.06","0.02"
"25","A","Cha","yes",1,0,1,"1.85","0.11","0.13"
"26","A","Bir","yes",0,-1,2,"1.37","0.34","0.46"
"27","H","Lei","yes",3,1,2,"2.47","-0.19","0.27"
"28","H","Mil","yes",3,1,2,"1.95","0.05","0.32"
"29","A","Nor","yes",0,-1,1,"1.93","0.06","0.39"
"30","A","QPR","yes",0,-1,1,"1.83","0.11","0.50"
"31","H","Oxf","yes",1,0,0,"2.60","-0.26","0.24"
"32","H","Mid","yes",3,2,3,"2.06","0.00","0.25"
"33","A","WBA","yes",3,2,2,"1.79","0.13","0.38"
"34","A","ShU","yes",3,1,2,"1.90","0.08","0.46"
"35","H","Sto","yes",3,1,2,"2.51","-0.22","0.24"
"36","A","Bri","yes",3,2,2,"1.90","0.08","0.32"
"37","H","PNE","yes",3,3,3,"2.34","-0.13","0.19"
"38","H","Sou","yes",0,-1,1,"2.13","-0.03","0.16"
"39","A","Swa","yes",3,3,3,"1.59","0.23","0.39"
"40","H","Der","yes",3,1,3,"2.23","-0.08","0.31"
"41","A","Hul","yes",1,0,0,"1.62","0.21","0.52"
"42","H","ShW","yes",1,0,0,"2.80","-0.35","0.17"
"43","A","Bbn","yes",1,0,1,"2.25","-0.09","0.08"
"44","H","Por","yes",3,4,5,"2.49","-0.20","-0.13"
"45","H","Wre","yes",3,2,3,"2.20","-0.06","-0.19"
"46","A","Wat","yes",3,4,4,"1.67","0.19","0.00"
