"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cov","yes",1,0,0,"0.66","0.59","0.59"
"2","H","Oxf","yes",3,1,3,"2.06","-0.30","0.29"
"3","H","Bbn","yes",0,-3,0,"1.53","0.04","0.33"
"4","A","Bri","yes",0,-2,2,"1.68","-0.06","0.27"
"5","A","Swa","yes",1,0,2,"1.36","0.15","0.42"
"6","H","Sou","yes",3,2,3,"1.30","0.18","0.60"
"7","A","Wat","yes",0,-1,1,"1.44","0.09","0.69"
"8","H","PNE","yes",1,0,2,"1.60","-0.01","0.68"
"9","H","ShU","yes",3,1,1,"1.60","-0.01","0.67"
"10","A","Bir","yes",3,1,3,"1.14","0.28","0.95"
"11","H","Lei","yes",3,1,2,"1.81","-0.14","0.81"
"12","H","Cha","yes",1,0,1,"1.89","-0.19","0.62"
"13","A","Nor","yes",3,2,2,"1.72","-0.08","0.54"
"14","A","Der","yes",0,-1,1,"1.47","0.07","0.61"
"15","H","Por","yes",3,1,3,"1.85","-0.16","0.44"
"16","A","QPR","yes",0,-1,2,"1.60","-0.01","0.43"
"17","H","Ips","yes",0,-2,0,"1.38","0.13","0.56"
"18","A","Sto","yes",3,1,2,"1.61","-0.01","0.55"
"19","H","Mid","yes",0,-3,1,"1.22","0.23","0.78"
"20","H","Wre","yes",3,2,2,"1.39","0.12","0.91"
"21","A","Mil","yes",3,2,3,"1.22","0.23","1.14"
"22","H","WBA","yes",3,1,1,"2.01","-0.27","0.87"
"23","A","ShW","yes",1,0,2,"2.50","-0.57","0.30"
"24","A","Mid","yes",3,1,1,"1.22","0.23","0.53"
"25","H","Sto","yes",0,-1,0,"1.89","-0.19","0.34"
"26","A","Sou","yes",3,1,2,"1.14","0.28","0.62"
"27","A","PNE","yes",3,3,3,"1.68","-0.06","0.56"
"28","H","Swa","yes",3,1,2,"1.76","-0.11","0.45"
"29","A","Bbn","yes",3,1,1,"2.07","-0.30","0.15"
"30","H","Wat","yes",1,0,0,"1.97","-0.24","-0.09"
"31","H","Bri","yes",0,-1,2,"1.52","0.04","-0.05"
"32","H","QPR","yes",0,-2,1,"1.77","-0.11","-0.16"
"33","H","Der","yes",3,2,4,"1.43","0.10","-0.06"
"34","A","Por","yes",3,1,1,"1.73","-0.09","-0.15"
"35","A","Ips","yes",0,-1,0,"0.88","0.45","0.30"
"36","H","Mil","yes",0,-2,1,"1.10","0.31","0.60"
"37","A","Wre","yes",3,1,2,"1.43","0.10","0.70"
"38","A","WBA","yes",0,-3,0,"1.57","0.01","0.71"
"39","H","ShW","yes",3,2,3,"2.50","-0.58","0.14"
"40","A","Oxf","yes",1,0,1,"1.77","-0.11","0.02"
"41","H","Cov","yes",1,0,0,"1.13","0.29","0.31"
"42","A","ShU","yes",0,-1,1,"1.68","-0.06","0.25"
"43","H","Bir","yes",1,0,1,"1.97","-0.24","0.01"
"44","A","Lei","yes",1,0,2,"1.80","-0.14","-0.13"
"45","A","Cha","yes",0,-1,1,"1.62","-0.02","-0.15"
"46","H","Nor","yes",3,1,2,"1.35","0.15","0.00"
