"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bbn","yes",3,1,1,"1.34","-0.16","-0.16"
"2","A","Wre","yes",3,1,3,"0.75","0.35","0.19"
"3","H","Por","yes",1,0,1,"1.67","-0.45","-0.26"
"4","A","Sto","yes",3,1,1,"0.89","0.23","-0.03"
"5","H","Der","yes",0,-1,0,"1.25","-0.08","-0.11"
"6","A","Mid","yes",0,-1,1,"0.60","0.48","0.36"
"7","H","Lei","yes",1,0,1,"1.63","-0.41","-0.05"
"8","A","Nor","yes",3,1,1,"0.99","0.14","0.09"
"9","A","Mil","yes",0,-3,0,"0.60","0.48","0.57"
"10","H","PNE","yes",3,1,2,"1.41","-0.23","0.34"
"11","A","Wat","yes",0,-1,1,"0.76","0.34","0.68"
"12","A","Ips","yes",0,-1,0,"0.40","0.65","1.34"
"13","H","ShW","yes",1,0,0,"2.40","-1.08","0.25"
"14","A","Cha","yes",0,-1,0,"0.90","0.21","0.47"
"15","H","Oxf","yes",3,1,2,"1.90","-0.64","-0.18"
"16","A","Cov","yes",0,-1,2,"0.29","0.75","0.58"
"17","H","Bir","yes",1,0,1,"1.80","-0.56","0.02"
"18","H","Swa","yes",3,1,3,"1.58","-0.37","-0.35"
"19","A","QPR","yes",0,-2,1,"0.89","0.23","-0.13"
"20","A","Sou","yes",0,-1,2,"0.55","0.52","0.40"
"21","H","ShU","yes",3,2,2,"1.41","-0.23","0.17"
"22","A","Hul","yes",0,-1,0,"0.72","0.37","0.55"
"23","H","Bri","yes",0,-1,1,"1.33","-0.15","0.39"
"24","H","QPR","yes",3,1,2,"1.58","-0.37","0.02"
"25","A","Swa","yes",0,-1,0,"0.70","0.40","0.41"
"26","A","Lei","yes",0,-1,1,"1.07","0.07","0.48"
"27","H","Mid","yes",0,-1,2,"1.04","0.09","0.58"
"28","H","Nor","yes",0,-5,0,"1.17","-0.01","0.56"
"29","A","Der","yes",1,0,1,"0.78","0.32","0.88"
"30","A","Por","yes",0,-3,0,"1.00","0.13","1.02"
"31","H","Sto","yes",1,0,0,"1.71","-0.49","0.53"
"32","A","Bir","yes",1,0,0,"0.55","0.52","1.05"
"33","H","Cov","yes",0,-2,0,"0.96","0.17","1.22"
"34","H","Cha","yes",1,0,1,"1.71","-0.49","0.73"
"35","A","Oxf","yes",0,-1,1,"1.04","0.10","0.83"
"36","A","ShU","yes",1,0,1,"0.96","0.17","1.00"
"37","H","Sou","yes",1,0,1,"1.12","0.03","1.03"
"38","H","Hul","yes",3,3,3,"1.16","-0.01","1.02"
"39","A","Bri","yes",3,1,1,"0.96","0.17","1.19"
"40","H","Wre","yes",1,0,2,"1.20","-0.04","1.14"
"41","A","Bbn","yes",1,0,0,"1.36","-0.18","0.96"
"42","H","Mil","yes",1,0,0,"0.93","0.19","1.16"
"43","A","PNE","yes",3,2,2,"0.96","0.17","1.33"
"44","H","Wat","yes",3,3,3,"1.80","-0.56","0.76"
"45","H","Ips","yes",1,0,0,"1.20","-0.04","0.73"
"46","A","ShW","yes",0,-1,1,"1.99","-0.73","-0.00"
