"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Par","yes",3,1,1,"1.30","-0.24","-0.24"
"2","A","PSG","yes",0,-1,0,"0.26","0.75","0.51"
"3","H","Ren","yes",1,0,1,"0.90","0.15","0.66"
"4","A","Met","yes",1,0,1,"1.81","-0.72","-0.06"
"5","A","Lyo","yes",0,-1,0,"0.32","0.69","0.63"
"6","H","Bre","yes",0,-2,0,"1.68","-0.60","0.03"
"7","A","RCS","yes",0,-5,0,"0.71","0.33","0.36"
"8","H","Mco","yes",1,0,1,"1.04","0.01","0.37"
"9","H","Lor","yes",3,2,2,"1.54","-0.47","-0.10"
"10","A","Mar","yes",1,0,2,"0.43","0.59","0.50"
"11","A","Lil","yes",0,-1,0,"0.58","0.45","0.95"
"12","H","Aux","yes",3,2,2,"1.94","-0.85","0.10"
"13","A","Tou","yes",3,1,1,"0.91","0.14","0.24"
"14","H","Len","yes",0,-1,1,"0.90","0.14","0.38"
"15","A","Nic","yes",3,1,1,"1.08","-0.02","0.35"
"16","H","Nan","yes",3,3,4,"1.86","-0.76","-0.41"
"17","A","Hav","yes",0,-1,1,"0.98","0.07","-0.34"
"18","H","Mar","yes",0,-3,2,"1.11","-0.06","-0.40"
"19","A","Par","yes",1,0,0,"1.00","0.05","-0.34"
"20","H","Met","yes",3,1,1,"2.19","-1.08","-1.42"
"21","H","Tou","yes",3,1,1,"1.12","-0.06","-1.49"
"22","A","Lor","yes",0,-2,0,"0.55","0.48","-1.01"
"23","H","Lil","yes",0,-1,0,"0.63","0.40","-0.61"
"24","A","Mco","yes",0,-2,0,"0.56","0.47","-0.14"
"25","A","Nan","yes",3,1,1,"1.60","-0.52","-0.66"
"26","H","Nic","yes",0,-2,0,"1.76","-0.67","-1.34"
"27","A","Len","yes",0,-4,1,"0.24","0.77","-0.56"
"28","H","Lyo","yes",1,0,0,"1.06","-0.00","-0.56"
"29","A","Ren","yes",0,-1,1,"0.49","0.54","-0.02"
"30","H","Hav","yes",1,0,1,"1.94","-0.85","-0.87"
"31","H","PSG","yes",0,-3,0,"0.41","0.61","-0.26"
"32","A","Aux","yes",0,-2,1,"1.03","0.02","-0.24"
"33","H","RCS","yes",1,0,1,"1.07","-0.01","-0.26"
"34","A","Bre","no",NA,NA,NA,"0.78","0.26","0.00"
