"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Tou","yes",0,-1,0,"1.01","-0.03","-0.03"
"2","H","Aux","yes",3,2,3,"1.83","-0.88","-0.92"
"3","A","Hav","yes",0,-2,1,"0.92","0.05","-0.87"
"4","H","Nan","yes",3,1,1,"1.74","-0.79","-1.65"
"5","A","Bre","yes",0,-3,1,"0.73","0.25","-1.41"
"6","H","Par","yes",1,0,1,"1.19","-0.22","-1.63"
"7","A","Mco","yes",1,0,2,"0.52","0.46","-1.16"
"8","H","Lyo","yes",3,1,3,"0.95","0.03","-1.13"
"9","A","Ren","yes",3,1,2,"0.45","0.54","-0.60"
"10","H","Lil","yes",3,2,2,"0.55","0.43","-0.16"
"11","A","PSG","yes",0,-1,0,"0.24","0.75","0.59"
"12","A","Met","yes",0,-1,1,"1.75","-0.79","-0.21"
"13","H","Mar","yes",0,-4,1,"1.00","-0.03","-0.23"
"14","A","Lor","yes",0,-2,1,"0.51","0.47","0.24"
"15","H","Ang","yes",0,-1,0,"1.59","-0.63","-0.39"
"16","A","Len","yes",0,-2,0,"0.22","0.77","0.38"
"17","H","RCS","yes",1,0,1,"0.96","0.02","0.40"
"18","A","Tou","yes",0,-4,1,"0.86","0.12","0.52"
"19","A","Nan","yes",3,3,4,"1.54","-0.58","-0.06"
"20","H","Bre","yes",1,0,2,"1.56","-0.61","-0.66"
"21","H","Mco","yes",1,0,0,"0.93","0.04","-0.62"
"22","A","Lyo","yes",0,-2,0,"0.30","0.69","0.07"
"23","H","Lor","yes",1,0,3,"1.42","-0.46","-0.40"
"24","A","Par","yes",0,-1,0,"0.94","0.04","-0.36"
"25","H","Ren","yes",0,-4,0,"0.80","0.18","-0.18"
"26","A","Ang","yes",3,2,2,"0.92","0.06","-0.12"
"27","H","PSG","yes",0,-4,0,"0.36","0.63","0.51"
"28","A","RCS","yes",0,-2,1,"0.66","0.32","0.83"
"29","H","Hav","yes",1,0,1,"1.84","-0.89","-0.06"
"30","A","Lil","yes",1,0,0,"0.54","0.45","0.39"
"31","A","Mar","yes",1,0,1,"0.40","0.59","0.98"
"32","H","Len","yes",1,0,1,"0.80","0.17","1.16"
"33","A","Aux","yes",0,-1,1,"0.97","-0.00","1.15"
"34","H","Met","no",NA,NA,NA,"2.10","-1.15","0.00"
