"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bre","yes",1,0,3,"1.97","-0.06","-0.06"
"2","H","Mco","yes",3,1,1,"1.59","0.15","0.09"
"3","A","Lor","yes",3,6,7,"1.66","0.11","0.20"
"4","H","Tou","yes",3,1,2,"1.66","0.11","0.31"
"5","A","Len","yes",0,-3,0,"0.94","0.49","0.80"
"6","H","Lyo","yes",0,-1,0,"1.60","0.14","0.94"
"7","H","PSG","yes",1,0,1,"0.75","0.60","1.54"
"8","A","Nan","yes",3,2,2,"2.55","-0.37","1.17"
"9","H","Met","yes",3,5,6,"2.53","-0.36","0.81"
"10","A","Nic","yes",0,-2,0,"2.25","-0.21","0.61"
"11","H","Ang","yes",3,1,1,"2.19","-0.17","0.44"
"12","A","RCS","yes",0,-2,0,"1.89","-0.01","0.42"
"13","H","Par","yes",3,2,4,"1.85","0.01","0.43"
"14","A","Hav","yes",3,1,1,"2.17","-0.16","0.27"
"15","H","Mar","yes",3,1,1,"1.66","0.11","0.38"
"16","A","Aux","yes",3,1,4,"2.21","-0.19","0.19"
"17","H","Ren","yes",0,-2,0,"1.42","0.24","0.43"
"18","A","PSG","yes",0,-3,0,"1.01","0.46","0.88"
"19","H","RCS","yes",0,-3,1,"1.61","0.14","1.02"
"20","A","Lyo","yes",0,-1,0,"1.19","0.36","1.38"
"21","A","Met","yes",1,0,0,"2.64","-0.42","0.96"
"22","H","Bre","yes",1,0,1,"2.17","-0.17","0.80"
"23","A","Ang","yes",3,1,1,"2.16","-0.16","0.64"
"24","H","Nan","yes",3,1,1,"2.30","-0.23","0.40"
"25","H","Lor","yes",1,0,1,"2.06","-0.11","0.30"
"26","A","Ren","yes",3,1,2,"1.55","0.17","0.47"
"27","A","Mar","yes",3,1,2,"1.43","0.23","0.70"
"28","H","Len","yes",3,3,3,"1.43","0.23","0.93"
"29","A","Tou","yes",3,4,4,"2.11","-0.13","0.80"
"30","H","Nic","yes",1,0,0,"2.23","-0.20","0.61"
"31","A","Par","yes",3,1,1,"2.18","-0.17","0.44"
"32","H","Hav","yes",1,0,1,"2.36","-0.27","0.17"
"33","A","Mco","yes",3,1,1,"1.68","0.10","0.27"
"34","H","Aux","no",NA,NA,NA,"2.36","-0.27","0.00"
