"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ren","yes",0,-1,0,"0.94","0.45","0.45"
"2","H","Par","yes",3,3,5,"2.10","-0.24","0.21"
"3","A","Lyo","yes",0,-1,0,"0.66","0.61","0.82"
"4","H","Lor","yes",3,4,4,"2.28","-0.34","0.48"
"5","H","PSG","yes",3,1,1,"0.98","0.42","0.90"
"6","A","RCS","yes",3,1,2,"1.27","0.25","1.15"
"7","A","Met","yes",3,3,3,"2.32","-0.37","0.78"
"8","H","Hav","yes",3,4,6,"2.52","-0.48","0.29"
"9","A","Len","yes",0,-1,1,"0.49","0.71","1.00"
"10","H","Ang","yes",1,0,2,"2.38","-0.40","0.60"
"11","A","Aux","yes",3,1,1,"1.66","0.02","0.62"
"12","H","Bre","yes",3,3,3,"2.37","-0.40","0.23"
"13","A","Nic","yes",3,4,5,"1.71","-0.01","0.22"
"14","H","Tou","yes",1,0,2,"1.93","-0.14","0.08"
"15","A","Lil","yes",0,-1,0,"1.09","0.36","0.44"
"16","H","Mco","yes",3,1,1,"1.86","-0.10","0.34"
"17","H","Nan","yes",0,-2,0,"2.47","-0.46","-0.11"
"18","A","Ang","yes",3,3,5,"1.60","0.06","-0.06"
"19","H","Len","yes",3,2,3,"1.71","-0.01","-0.07"
"20","A","Par","yes",1,0,2,"1.62","0.04","-0.02"
"21","A","PSG","yes",0,-5,0,"0.54","0.68","0.66"
"22","H","RCS","yes",1,0,2,"1.88","-0.11","0.55"
"23","A","Bre","yes",0,-2,0,"1.37","0.19","0.74"
"24","H","Lyo","yes",3,1,3,"1.87","-0.10","0.64"
"25","A","Tou","yes",3,1,1,"1.53","0.10","0.74"
"26","H","Aux","yes",3,1,1,"2.52","-0.48","0.25"
"27","H","Lil","yes",0,-1,1,"1.35","0.20","0.46"
"28","A","Mco","yes",0,-1,1,"1.06","0.38","0.83"
"29","H","Met","yes",3,2,3,"2.65","-0.56","0.27"
"30","A","Lor","yes",0,-2,0,"1.04","0.38","0.66"
"31","H","Nic","yes",1,0,1,"2.42","-0.42","0.23"
"32","A","Nan","yes",0,-3,0,"2.18","-0.28","-0.05"
"33","A","Hav","yes",3,1,1,"1.61","0.05","0.01"
"34","H","Ren","no",NA,NA,NA,"1.71","-0.01","0.00"
