"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Lil","yes",1,0,3,"0.81","0.31","0.31"
"2","A","Tou","yes",0,-2,0,"0.93","0.21","0.52"
"3","A","Len","yes",0,-2,1,"0.24","0.79","1.31"
"4","H","Par","yes",0,-1,1,"1.55","-0.32","0.99"
"5","H","Nic","yes",3,3,4,"1.99","-0.69","0.30"
"6","A","Ang","yes",3,2,2,"0.99","0.15","0.46"
"7","H","Nan","yes",1,0,0,"2.07","-0.76","-0.31"
"8","A","Lor","yes",1,0,3,"0.56","0.52","0.21"
"9","H","PSG","yes",0,-3,0,"0.54","0.54","0.75"
"10","A","Hav","yes",0,-1,0,"1.00","0.15","0.90"
"11","H","Lyo","yes",1,0,0,"1.29","-0.10","0.80"
"12","A","Mar","yes",0,-3,0,"0.44","0.63","1.43"
"13","H","Met","yes",3,1,3,"2.36","-1.01","0.42"
"14","A","RCS","yes",3,1,2,"0.72","0.38","0.80"
"15","H","Mco","yes",3,1,1,"1.28","-0.09","0.72"
"16","A","Ren","yes",0,-2,1,"0.50","0.58","1.29"
"17","H","Aux","yes",3,2,2,"2.15","-0.83","0.46"
"18","A","Lyo","yes",0,-1,1,"0.33","0.72","1.18"
"19","H","Tou","yes",0,-2,0,"1.36","-0.16","1.03"
"20","A","Nic","yes",1,0,2,"1.10","0.06","1.09"
"21","H","Lor","yes",3,2,2,"1.78","-0.52","0.57"
"22","A","Lil","yes",1,0,1,"0.59","0.50","1.07"
"23","H","Mar","yes",3,2,2,"1.35","-0.15","0.92"
"24","A","Met","yes",3,1,1,"1.83","-0.56","0.36"
"25","H","Hav","yes",3,2,2,"2.15","-0.83","-0.47"
"26","A","Mco","yes",0,-2,0,"0.57","0.51","0.04"
"27","A","Aux","yes",0,-3,0,"1.05","0.10","0.14"
"28","H","Ren","yes",0,-1,3,"1.12","0.05","0.19"
"29","A","Nan","yes",1,0,1,"1.63","-0.38","-0.19"
"30","H","Len","yes",1,0,3,"1.13","0.04","-0.15"
"31","A","Par","yes",0,-4,0,"1.02","0.14","-0.02"
"32","A","PSG","yes",0,-1,0,"0.27","0.77","0.76"
"33","H","RCS","yes",0,-1,1,"1.30","-0.11","0.65"
"34","H","Ang","no",NA,NA,NA,"1.93","-0.65","-0.00"
