"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Lor","yes",3,1,1,"1.47","-0.60","-0.60"
"2","A","Nic","yes",0,-2,1,"0.83","0.10","-0.49"
"3","A","Nan","yes",0,-1,0,"1.32","-0.43","-0.93"
"4","H","Mco","yes",0,-1,1,"0.98","-0.06","-0.98"
"5","H","Tou","yes",3,1,1,"1.05","-0.14","-1.12"
"6","A","PSG","yes",0,-2,0,"0.19","0.80","-0.33"
"7","H","Len","yes",0,-1,1,"0.85","0.09","-0.24"
"8","A","Ren","yes",1,0,2,"0.35","0.62","0.38"
"9","H","Hav","yes",0,-1,0,"1.88","-1.04","-0.66"
"10","A","RCS","yes",0,-3,0,"0.52","0.43","-0.23"
"11","H","Mar","yes",0,-1,0,"1.05","-0.13","-0.36"
"12","A","Ang","yes",0,-2,0,"0.74","0.20","-0.17"
"13","H","Lyo","yes",1,0,0,"0.99","-0.07","-0.24"
"14","A","Par","yes",1,0,1,"0.76","0.18","-0.06"
"15","H","Met","yes",3,2,3,"2.14","-1.31","-1.38"
"16","H","Lil","yes",0,-1,3,"0.58","0.37","-1.01"
"17","A","Bre","yes",0,-2,0,"0.58","0.37","-0.64"
"18","A","Len","yes",0,-1,0,"0.17","0.81","0.17"
"19","H","PSG","yes",0,-1,0,"0.38","0.59","0.76"
"20","A","Tou","yes",1,0,0,"0.69","0.25","1.02"
"21","H","Par","yes",1,0,0,"1.24","-0.34","0.68"
"22","A","Met","yes",3,2,3,"1.53","-0.66","0.02"
"23","H","Ren","yes",0,-3,0,"0.84","0.09","0.11"
"24","A","Lor","yes",1,0,2,"0.40","0.56","0.68"
"25","H","RCS","yes",1,0,0,"1.00","-0.08","0.59"
"26","A","Mar","yes",0,-1,0,"0.31","0.66","1.26"
"27","H","Bre","yes",3,3,3,"1.62","-0.75","0.51"
"28","A","Hav","yes",1,0,1,"0.75","0.19","0.70"
"29","H","Nan","yes",1,0,0,"1.79","-0.94","-0.24"
"30","A","Mco","yes",1,0,2,"0.41","0.56","0.32"
"31","A","Lyo","yes",0,-1,2,"0.23","0.75","1.06"
"32","H","Ang","yes",3,2,3,"1.64","-0.77","0.29"
"33","H","Nic","yes",3,1,2,"1.69","-0.83","-0.54"
"34","A","Lil","no",NA,NA,NA,"0.42","0.54","-0.00"
