"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mco","yes",0,-2,1,"0.41","0.57","0.57"
"2","H","Len","yes",0,-1,1,"0.90","0.06","0.63"
"3","H","Nic","yes",3,2,3,"1.76","-0.84","-0.22"
"4","A","RCS","yes",0,-1,0,"0.52","0.45","0.23"
"5","H","Lor","yes",1,0,1,"1.54","-0.61","-0.38"
"6","A","Met","yes",1,0,0,"1.53","-0.61","-0.99"
"7","H","Ren","yes",1,0,2,"0.89","0.06","-0.92"
"8","A","Mar","yes",0,-4,2,"0.31","0.67","-0.25"
"9","A","Aux","yes",3,1,1,"0.79","0.17","-0.08"
"10","H","Bre","yes",3,1,1,"1.68","-0.76","-0.84"
"11","A","Tou","yes",1,0,0,"0.69","0.28","-0.56"
"12","H","Nan","yes",1,0,1,"1.85","-0.94","-1.51"
"13","A","PSG","yes",0,-3,0,"0.19","0.80","-0.70"
"14","H","Lil","yes",0,-1,0,"0.62","0.35","-0.36"
"15","H","Par","yes",1,0,0,"1.30","-0.36","-0.72"
"16","A","Lyo","yes",0,-1,0,"0.23","0.75","0.03"
"17","H","Ang","yes",3,1,2,"1.70","-0.78","-0.75"
"18","A","Ren","yes",1,0,1,"0.35","0.63","-0.12"
"19","H","Mco","yes",1,0,0,"1.04","-0.09","-0.21"
"20","A","Len","yes",0,-1,0,"0.17","0.82","0.61"
"21","H","RCS","yes",3,1,2,"1.06","-0.11","0.50"
"22","H","Tou","yes",3,1,2,"1.11","-0.17","0.34"
"23","A","Nan","yes",0,-2,0,"1.32","-0.39","-0.05"
"24","H","PSG","yes",0,-1,0,"0.41","0.57","0.52"
"25","A","Bre","yes",0,-2,0,"0.58","0.39","0.91"
"26","H","Lyo","yes",1,0,0,"1.05","-0.10","0.81"
"27","A","Par","yes",0,-1,2,"0.76","0.20","1.01"
"28","H","Aux","yes",1,0,1,"1.94","-1.03","-0.03"
"29","A","Nic","yes",1,0,1,"0.83","0.13","0.10"
"30","A","Ang","yes",1,0,1,"0.74","0.22","0.32"
"31","H","Met","yes",1,0,4,"2.19","-1.29","-0.97"
"32","A","Lil","yes",1,0,1,"0.42","0.56","-0.42"
"33","H","Mar","yes",0,-1,0,"1.11","-0.16","-0.58"
"34","A","Lor","no",NA,NA,NA,"0.40","0.58","-0.00"
