"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mar","yes",3,1,1,"1.82","-0.03","-0.03"
"2","A","Lor","yes",0,-4,0,"1.29","0.27","0.24"
"3","A","Ang","yes",1,0,1,"1.84","-0.04","0.20"
"4","H","Lyo","yes",3,2,3,"1.76","0.00","0.20"
"5","A","Nan","yes",1,0,2,"2.35","-0.33","-0.13"
"6","H","Len","yes",1,0,0,"1.60","0.10","-0.04"
"7","A","Hav","yes",1,0,2,"1.85","-0.05","-0.08"
"8","H","Aux","yes",1,0,2,"2.46","-0.39","-0.48"
"9","H","Nic","yes",0,-1,1,"2.35","-0.33","-0.80"
"10","A","Tou","yes",1,0,2,"1.77","-0.00","-0.81"
"11","H","RCS","yes",3,3,4,"1.78","-0.00","-0.81"
"12","A","Par","yes",3,1,1,"1.86","-0.06","-0.87"
"13","H","Mco","yes",3,3,4,"1.75","0.01","-0.86"
"14","A","Met","yes",3,1,1,"2.47","-0.40","-1.26"
"15","A","PSG","yes",0,-5,0,"0.71","0.60","-0.66"
"16","H","Bre","yes",3,2,3,"2.29","-0.30","-0.96"
"17","A","Lil","yes",3,2,2,"1.33","0.25","-0.71"
"18","H","Hav","yes",1,0,1,"2.46","-0.39","-1.10"
"19","H","Lor","yes",0,-2,0,"2.19","-0.24","-1.34"
"20","A","Mco","yes",0,-4,0,"1.30","0.26","-1.08"
"21","A","Len","yes",0,-2,1,"0.65","0.63","-0.45"
"22","H","PSG","yes",3,2,3,"0.88","0.50","0.05"
"23","A","Aux","yes",3,3,3,"1.90","-0.08","-0.02"
"24","H","Tou","yes",3,1,1,"1.83","-0.03","-0.06"
"25","A","Nic","yes",3,4,4,"1.95","-0.10","-0.16"
"26","H","Lil","yes",0,-1,1,"1.24","0.30","0.14"
"27","H","Met","yes",1,0,0,"2.60","-0.47","-0.33"
"28","A","Bre","yes",3,1,4,"1.62","0.08","-0.25"
"29","H","Ang","yes",3,1,2,"2.31","-0.31","-0.56"
"30","A","RCS","yes",3,3,3,"1.52","0.14","-0.42"
"31","H","Nan","yes",3,1,2,"2.41","-0.36","-0.78"
"32","A","Lyo","yes",0,-2,2,"0.85","0.52","-0.26"
"33","H","Par","yes",3,1,2,"2.00","-0.13","-0.40"
"34","A","Mar","no",NA,NA,NA,"1.07","0.40","0.00"
