"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Stu","yes",3,1,2,"1.07","0.06","0.06"
"2","A","Dor","yes",0,-3,0,"0.32","0.72","0.78"
"3","H","Hof","yes",0,-2,2,"0.77","0.33","1.11"
"4","A","Fra","yes",3,1,4,"1.06","0.08","1.19"
"5","H","HSV","yes",1,0,0,"1.64","-0.43","0.76"
"6","A","Lev","yes",0,-2,0,"0.74","0.35","1.12"
"7","H","BMg","yes",3,2,3,"1.64","-0.43","0.68"
"8","A","Bre","yes",0,-1,0,"1.41","-0.23","0.45"
"9","H","Fbg","yes",1,0,0,"1.57","-0.37","0.09"
"10","H","Mun","yes",1,0,2,"0.17","0.85","0.94"
"11","A","StP","yes",3,1,1,"1.54","-0.34","0.60"
"12","H","Hei","yes",0,-1,1,"2.00","-0.75","-0.15"
"13","A","Wol","yes",0,-2,1,"1.96","-0.71","-0.86"
"14","H","Lei","yes",3,2,3,"0.86","0.25","-0.61"
"15","A","Kln","yes",3,1,1,"1.41","-0.23","-0.84"
"16","H","Mai","yes",1,0,2,"1.10","0.04","-0.80"
"17","A","Aug","yes",1,0,1,"1.01","0.12","-0.67"
"18","A","Stu","yes",1,0,1,"0.40","0.65","-0.02"
"19","H","Dor","yes",0,-3,0,"0.62","0.46","0.44"
"20","A","Hof","yes",0,-2,1,"0.69","0.40","0.83"
"21","H","Fra","yes",1,0,1,"1.32","-0.15","0.68"
"22","A","HSV","yes",0,-1,2,"1.12","0.03","0.71"
"23","H","Lev","yes",3,1,1,"0.82","0.29","0.99"
"24","A","BMg","yes",0,-1,0,"1.12","0.03","1.02"
"25","H","Bre","yes",0,-3,1,"1.72","-0.50","0.52"
"26","A","Fbg","yes",3,1,1,"0.70","0.39","0.91"
"27","A","Mun","yes",0,-4,0,"0.21","0.81","1.72"
"28","H","StP","yes",1,0,1,"2.00","-0.75","0.97"
"29","A","Hei","yes",0,-2,1,"1.54","-0.34","0.63"
"30","H","Wol","yes",0,-1,1,"1.35","-0.18","0.46"
"31","A","Lei","yes",0,-2,1,"0.44","0.62","1.08"
"32","H","Kln","yes",1,0,2,"1.72","-0.50","0.58"
"33","A","Mai","yes",3,2,3,"1.51","-0.32","0.26"
"34","H","Aug","yes",3,4,4,"1.45","-0.26","0.00"
