"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","StP","yes",1,0,3,"2.38","-0.11","-0.11"
"2","H","UnB","yes",3,3,3,"2.54","-0.18","-0.29"
"3","A","Hei","yes",3,2,2,"2.38","-0.11","-0.40"
"4","H","Wol","yes",3,1,1,"2.49","-0.16","-0.56"
"5","A","Mai","yes",3,2,2,"2.36","-0.10","-0.66"
"6","H","Lei","yes",1,0,1,"2.15","-0.00","-0.66"
"7","A","Mun","yes",0,-1,1,"0.67","0.69","0.03"
"8","H","Kln","yes",3,1,1,"2.65","-0.23","-0.21"
"9","A","Aug","yes",3,1,1,"1.98","0.08","-0.13"
"10","A","HSV","yes",1,0,1,"2.08","0.03","-0.10"
"11","H","Stu","yes",1,0,3,"2.32","-0.08","-0.18"
"12","A","Lev","yes",3,1,2,"1.68","0.22","0.04"
"13","H","Hof","yes",3,2,2,"2.06","0.04","0.08"
"14","A","Fbg","yes",1,0,1,"1.63","0.24","0.32"
"15","H","BMg","yes",3,2,2,"2.62","-0.22","0.10"
"16","A","Fra","yes",1,0,3,"2.03","0.06","0.16"
"17","H","Bre","yes",3,3,3,"2.65","-0.23","-0.08"
"18","H","StP","yes",3,1,3,"2.74","-0.28","-0.36"
"19","A","UnB","yes",3,3,3,"2.17","-0.01","-0.37"
"20","H","Hei","yes",3,1,3,"2.74","-0.28","-0.64"
"21","A","Wol","yes",3,1,2,"2.60","-0.21","-0.86"
"22","H","Mai","yes",3,4,4,"2.34","-0.09","-0.95"
"23","A","Lei","yes",1,0,2,"1.19","0.44","-0.50"
"24","H","Mun","yes",0,-1,2,"0.80","0.63","0.13"
"25","A","Kln","yes",3,1,2,"2.30","-0.07","0.05"
"26","H","Aug","yes",3,2,2,"2.54","-0.18","-0.13"
"27","H","HSV","yes",3,1,3,"2.62","-0.22","-0.35"
"28","A","Stu","yes",3,2,2,"1.12","0.48","0.13"
"29","H","Lev","yes",0,-1,0,"2.11","0.02","0.15"
"30","A","Hof","yes",0,-1,1,"1.62","0.25","0.40"
"31","H","Fbg","yes",3,4,4,"2.59","-0.21","0.19"
"32","A","BMg","yes",0,-1,0,"2.08","0.03","0.22"
"33","H","Fra","yes",3,1,3,"2.47","-0.15","0.07"
"34","A","Bre","yes",3,2,2,"2.30","-0.07","0.00"
