"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fra","yes",0,-3,1,"0.80","0.15","0.15"
"2","H","Lev","yes",1,0,3,"0.67","0.29","0.43"
"3","A","BMg","yes",3,4,4,"0.86","0.09","0.52"
"4","H","Fbg","yes",0,-3,0,"1.37","-0.46","0.06"
"5","A","Mun","yes",0,-4,0,"0.15","0.84","0.90"
"6","H","StP","yes",3,1,1,"1.82","-0.94","-0.04"
"7","A","Hei","yes",1,0,2,"1.25","-0.33","-0.36"
"8","H","UnB","yes",3,1,1,"1.26","-0.33","-0.70"
"9","A","Mai","yes",1,0,1,"1.22","-0.29","-0.99"
"10","H","Wol","yes",3,1,2,"1.15","-0.23","-1.22"
"11","A","Lei","yes",0,-2,0,"0.31","0.67","-0.55"
"12","H","Kln","yes",1,0,1,"1.53","-0.62","-1.17"
"13","A","HSV","yes",0,-1,2,"0.86","0.09","-1.08"
"14","H","Stu","yes",0,-4,0,"0.90","0.05","-1.04"
"15","A","Aug","yes",1,0,0,"0.76","0.19","-0.85"
"16","A","Dor","yes",0,-3,0,"0.23","0.76","-0.09"
"17","H","Fra","yes",1,0,3,"1.13","-0.20","-0.29"
"18","A","Lev","yes",0,-1,0,"0.54","0.42","0.13"
"19","H","Hof","yes",0,-2,0,"0.63","0.34","0.47"
"20","H","BMg","yes",1,0,1,"1.45","-0.54","-0.07"
"21","A","Fbg","yes",0,-1,0,"0.52","0.45","0.38"
"22","H","Mun","yes",0,-3,0,"0.14","0.86","1.24"
"23","A","StP","yes",0,-1,1,"1.25","-0.33","0.91"
"24","H","Hei","yes",3,2,2,"1.82","-0.94","-0.03"
"25","A","UnB","yes",3,3,4,"0.95","-0.01","-0.04"
"26","H","Mai","yes",0,-2,0,"0.92","0.02","-0.02"
"27","A","Wol","yes",3,1,1,"1.69","-0.80","-0.82"
"28","H","Lei","yes",0,-1,1,"0.71","0.25","-0.57"
"29","A","Kln","yes",0,-2,1,"1.12","-0.19","-0.76"
"30","H","HSV","yes",3,2,3,"1.45","-0.54","-1.30"
"31","A","Stu","yes",1,0,1,"0.29","0.70","-0.60"
"32","H","Aug","yes",0,-2,1,"1.25","-0.33","-0.93"
"33","A","Hof","yes",0,-1,0,"0.51","0.46","-0.47"
"34","H","Dor","yes",0,-2,0,"0.50","0.47","-0.00"
