"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","HSV","yes",1,0,0,"1.76","-0.57","-0.57"
"2","A","Stu","yes",0,-1,0,"0.31","0.72","0.14"
"3","H","Bre","yes",0,-4,0,"1.83","-0.64","-0.50"
"4","A","Lev","yes",1,0,1,"0.60","0.47","-0.03"
"5","H","Fra","yes",0,-2,4,"1.44","-0.29","-0.32"
"6","H","Fbg","yes",1,0,0,"1.69","-0.51","-0.83"
"7","A","UnB","yes",0,-2,1,"1.03","0.08","-0.75"
"8","H","Mun","yes",0,-3,0,"0.19","0.83","0.08"
"9","A","StP","yes",3,4,4,"1.33","-0.19","-0.12"
"10","H","Kln","yes",3,2,3,"1.83","-0.64","-0.76"
"11","A","Hei","yes",3,3,3,"1.33","-0.19","-0.95"
"12","H","Lei","yes",1,0,0,"0.96","0.14","-0.81"
"13","A","Mai","yes",3,1,1,"1.30","-0.16","-0.97"
"14","H","Wol","yes",0,-2,1,"1.47","-0.31","-1.29"
"15","A","Dor","yes",0,-2,0,"0.25","0.77","-0.51"
"16","H","Aug","yes",3,4,4,"1.57","-0.40","-0.91"
"17","A","Hof","yes",0,-4,1,"0.56","0.50","-0.41"
"18","A","HSV","yes",1,0,0,"0.93","0.17","-0.24"
"19","H","Stu","yes",0,-3,0,"1.19","-0.06","-0.30"
"20","A","Bre","yes",1,0,1,"1.20","-0.08","-0.38"
"21","H","Lev","yes",1,0,1,"0.92","0.18","-0.20"
"22","A","Fra","yes",0,-3,0,"0.87","0.22","0.02"
"23","A","Fbg","yes",0,-1,1,"0.57","0.49","0.51"
"24","H","UnB","yes",3,1,1,"1.57","-0.41","0.11"
"25","A","Mun","yes",0,-3,1,"0.17","0.85","0.96"
"26","H","StP","yes",3,2,2,"2.10","-0.88","0.08"
"27","A","Kln","yes",1,0,3,"1.20","-0.08","0.00"
"28","H","Hei","yes",1,0,2,"2.10","-0.88","-0.88"
"29","A","Lei","yes",0,-1,0,"0.34","0.69","-0.19"
"30","H","Mai","yes",1,0,1,"1.21","-0.09","-0.27"
"31","A","Wol","yes",1,0,0,"1.77","-0.59","-0.86"
"32","H","Dor","yes",3,1,1,"0.70","0.37","-0.49"
"33","A","Aug","yes",0,-2,1,"0.83","0.26","-0.23"
"34","H","Hof","yes",3,4,4,"0.86","0.23","0.00"
