"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mun","yes",0,-6,0,"0.46","0.76","0.76"
"2","H","Hei","yes",3,2,2,"2.66","-0.39","0.37"
"3","A","Mai","yes",3,1,1,"2.13","-0.11","0.26"
"4","H","Kln","yes",3,2,3,"2.53","-0.32","-0.07"
"5","A","Wol","yes",3,1,1,"2.44","-0.28","-0.35"
"6","A","Dor","yes",1,0,1,"0.68","0.65","0.30"
"7","H","HSV","yes",3,1,2,"2.49","-0.30","-0.00"
"8","A","Aug","yes",3,6,6,"1.66","0.13","0.13"
"9","H","Stu","yes",3,2,3,"2.12","-0.11","0.02"
"10","A","Hof","yes",0,-2,1,"1.28","0.33","0.35"
"11","H","Bre","yes",3,2,2,"2.53","-0.32","0.03"
"12","A","BMg","yes",1,0,0,"1.78","0.07","0.10"
"13","H","Fra","yes",3,6,6,"2.31","-0.21","-0.11"
"14","A","UnB","yes",0,-2,1,"1.88","0.02","-0.10"
"15","H","Lev","yes",0,-2,1,"1.86","0.02","-0.07"
"16","H","Fbg","yes",3,2,2,"2.45","-0.28","-0.36"
"17","H","Mun","yes",0,-4,1,"0.60","0.69","0.33"
"18","A","Hei","yes",3,3,3,"2.15","-0.12","0.21"
"19","A","StP","yes",1,0,1,"2.15","-0.12","0.08"
"20","H","Mai","yes",0,-1,1,"2.14","-0.12","-0.04"
"21","A","Kln","yes",3,1,2,"2.04","-0.07","-0.11"
"22","H","Wol","yes",1,0,2,"2.32","-0.22","-0.32"
"23","H","Dor","yes",1,0,2,"1.61","0.16","-0.16"
"24","A","HSV","yes",3,1,2,"1.78","0.07","-0.09"
"25","H","Aug","yes",3,1,2,"2.38","-0.25","-0.34"
"26","A","Stu","yes",0,-1,0,"0.82","0.57","0.23"
"27","H","Hof","yes",3,5,5,"1.81","0.06","0.29"
"28","A","Bre","yes",3,1,2,"2.04","-0.07","0.22"
"29","H","BMg","yes",3,1,1,"2.49","-0.30","-0.08"
"30","A","Fra","yes",3,2,3,"1.72","0.10","0.02"
"31","H","UnB","yes",3,2,3,"2.39","-0.25","-0.23"
"32","A","Lev","yes",0,-3,1,"1.34","0.30","0.07"
"33","H","StP","yes",3,1,2,"2.66","-0.39","-0.32"
"34","A","Fbg","yes",0,-3,1,"1.29","0.32","0.00"
