"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Hei","yes",3,2,3,"1.65","-0.94","-0.94"
"2","H","Mai","yes",1,0,1,"0.48","0.44","-0.50"
"3","H","Kln","yes",1,0,3,"0.92","-0.08","-0.58"
"4","A","Dor","yes",0,-1,0,"0.36","0.57","-0.00"
"5","H","Lei","yes",0,-1,0,"0.35","0.58","0.58"
"6","A","Aug","yes",0,-2,1,"1.11","-0.30","0.28"
"7","H","Stu","yes",0,-3,0,"0.47","0.45","0.73"
"8","A","HSV","yes",3,1,1,"1.23","-0.44","0.30"
"9","H","Hof","yes",0,-1,2,"0.31","0.64","0.93"
"10","A","Bre","yes",0,-1,1,"1.52","-0.78","0.15"
"11","H","Lev","yes",0,-2,1,"0.33","0.61","0.76"
"12","A","Fra","yes",1,0,1,"1.16","-0.36","0.40"
"13","H","UnB","yes",3,2,3,"0.71","0.17","0.57"
"14","A","BMg","yes",3,2,3,"1.23","-0.44","0.13"
"15","H","Fbg","yes",0,-1,3,"0.79","0.07","0.20"
"16","A","Mun","yes",0,-7,1,"0.24","0.71","0.91"
"17","H","StP","yes",3,1,2,"1.20","-0.41","0.50"
"18","H","Hei","yes",1,0,1,"1.20","-0.41","0.09"
"19","A","Mai","yes",0,-2,1,"1.62","-0.90","-0.81"
"20","A","Kln","yes",0,-1,0,"1.52","-0.78","-1.59"
"21","H","Dor","yes",0,-1,1,"0.24","0.71","-0.88"
"22","A","Lei","yes",1,0,2,"0.49","0.42","-0.46"
"23","H","Aug","yes",0,-1,2,"0.70","0.18","-0.28"
"24","A","Stu","yes",0,-4,0,"0.45","0.47","0.19"
"25","H","HSV","yes",0,-1,1,"0.85","-0.00","0.19"
"26","A","Hof","yes",1,0,1,"0.78","0.09","0.28"
"27","H","Bre","yes",0,-1,0,"0.92","-0.08","0.20"
"28","A","Lev","yes",0,-3,3,"0.83","0.03","0.23"
"29","H","Fra","yes",0,-1,1,"0.62","0.28","0.51"
"30","A","UnB","yes",3,1,2,"1.34","-0.57","-0.06"
"31","H","BMg","yes",1,0,0,"0.85","-0.00","-0.06"
"32","A","Fbg","yes",1,0,1,"0.79","0.08","0.01"
"33","H","Mun","yes",0,-1,0,"0.07","0.92","0.94"
"34","A","StP","yes",3,2,3,"1.65","-0.94","-0.00"
