"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fbg","yes",3,2,3,"0.71","0.44","0.44"
"2","H","Mun","yes",0,-1,2,"0.23","0.82","1.26"
"3","A","StP","yes",0,-1,1,"1.55","-0.22","1.04"
"4","H","Mai","yes",0,-3,1,"1.34","-0.06","0.98"
"5","A","Hei","yes",0,-1,1,"1.55","-0.22","0.75"
"6","H","Wol","yes",3,2,3,"1.60","-0.26","0.49"
"7","A","Kln","yes",1,0,1,"1.41","-0.12","0.37"
"8","H","Lei","yes",0,-6,0,"1.08","0.15","0.52"
"9","H","Dor","yes",0,-1,0,"0.80","0.37","0.89"
"10","A","Stu","yes",0,-1,2,"0.40","0.68","1.57"
"11","H","HSV","yes",3,1,1,"1.88","-0.49","1.08"
"12","A","Hof","yes",0,-3,0,"0.70","0.45","1.53"
"13","H","Lev","yes",3,2,2,"1.03","0.18","1.71"
"14","A","Fra","yes",0,-1,0,"1.06","0.16","1.87"
"15","H","Bre","yes",1,0,0,"1.95","-0.54","1.33"
"16","A","BMg","yes",0,-4,0,"1.12","0.11","1.44"
"17","H","UnB","yes",1,0,1,"1.70","-0.34","1.10"
"18","H","Fbg","yes",1,0,2,"1.81","-0.43","0.66"
"19","A","Mun","yes",3,1,2,"0.22","0.83","1.49"
"20","H","StP","yes",3,1,2,"2.20","-0.74","0.75"
"21","A","Mai","yes",0,-2,0,"1.52","-0.20","0.56"
"22","H","Hei","yes",3,1,1,"2.20","-0.74","-0.18"
"23","A","Wol","yes",3,1,3,"1.97","-0.56","-0.74"
"24","H","Kln","yes",3,2,2,"1.95","-0.54","-1.28"
"25","A","Lei","yes",0,-1,1,"0.44","0.65","-0.63"
"26","A","Dor","yes",0,-2,0,"0.32","0.74","0.11"
"27","H","Stu","yes",0,-3,2,"1.32","-0.04","0.07"
"28","A","HSV","yes",1,0,1,"1.12","0.11","0.18"
"29","H","Hof","yes",1,0,2,"0.97","0.23","0.41"
"30","A","Lev","yes",3,1,2,"0.75","0.41","0.82"
"31","H","Fra","yes",1,0,1,"1.57","-0.24","0.58"
"32","A","Bre","yes",3,2,3,"1.41","-0.12","0.46"
"33","H","BMg","yes",3,2,3,"1.88","-0.49","-0.03"
"34","A","UnB","yes",0,-4,0,"1.23","0.03","0.00"
