"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Aug","yes",0,-2,1,"2.05","-0.48","-0.48"
"2","A","Kln","yes",0,-3,1,"1.28","0.07","-0.41"
"3","H","Stu","yes",3,2,3,"1.70","-0.23","-0.64"
"4","A","Bre","yes",3,3,3,"1.28","0.07","-0.57"
"5","H","Hof","yes",1,0,1,"1.35","0.03","-0.54"
"6","A","BMg","yes",1,0,0,"1.00","0.28","-0.27"
"7","H","Fra","yes",1,0,2,"1.94","-0.41","-0.67"
"8","A","Lev","yes",0,-2,0,"0.65","0.53","-0.14"
"9","A","UnB","yes",1,0,0,"1.10","0.20","0.06"
"10","H","StP","yes",3,1,2,"2.45","-0.77","-0.71"
"11","A","Mun","yes",0,-4,2,"0.18","0.87","0.15"
"12","H","Mai","yes",3,4,4,"1.73","-0.25","-0.10"
"13","A","Hei","yes",0,-1,1,"1.41","-0.02","-0.12"
"14","H","Dor","yes",1,0,1,"1.14","0.17","0.05"
"15","A","Wol","yes",3,1,4,"1.85","-0.34","-0.29"
"16","H","HSV","yes",3,1,2,"2.20","-0.59","-0.88"
"17","A","Lei","yes",0,-2,0,"0.38","0.73","-0.16"
"18","A","Aug","yes",1,0,2,"0.89","0.35","0.20"
"19","H","Kln","yes",3,1,2,"2.26","-0.64","-0.44"
"20","A","Stu","yes",0,-1,0,"0.34","0.75","0.31"
"21","H","Bre","yes",3,1,1,"2.26","-0.64","-0.32"
"22","A","Hof","yes",0,-3,0,"0.61","0.56","0.24"
"23","H","BMg","yes",3,1,2,"2.20","-0.59","-0.36"
"24","A","Fra","yes",0,-2,0,"0.94","0.32","-0.04"
"25","H","Lev","yes",1,0,3,"1.41","-0.02","-0.06"
"26","H","UnB","yes",0,-1,0,"2.05","-0.49","-0.54"
"27","A","StP","yes",3,1,2,"1.41","-0.02","-0.57"
"28","H","Mun","yes",0,-1,2,"0.36","0.74","0.18"
"29","A","Mai","yes",3,1,1,"1.38","0.00","0.18"
"30","H","Hei","yes",3,1,2,"2.45","-0.77","-0.60"
"31","A","Dor","yes",0,-4,0,"0.28","0.80","0.20"
"32","H","Wol","yes",1,0,1,"1.97","-0.42","-0.22"
"33","A","HSV","yes",0,-1,2,"1.00","0.28","0.06"
"34","H","Lei","yes",3,3,4,"1.46","-0.06","-0.00"
