"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Rot","yes",1,0,1,"1.33","0.07","0.07"
"2","H","Bbn","yes",0,-3,0,"1.68","-0.17","-0.10"
"3","A","Bpl","yes",3,1,1,"1.70","-0.19","-0.29"
"4","H","Mil","yes",1,0,2,"1.56","-0.09","-0.37"
"5","H","Lut","yes",0,-2,0,"1.09","0.24","-0.13"
"6","A","Mid","yes",0,-1,1,"0.88","0.38","0.26"
"7","A","Sto","yes",1,0,1,"1.73","-0.21","0.05"
"8","H","QPR","yes",3,1,1,"1.65","-0.15","-0.10"
"9","H","ShU","yes",0,-1,0,"1.10","0.23","0.13"
"10","H","Hul","yes",3,3,3,"1.73","-0.20","-0.07"
"11","A","WBA","yes",3,1,3,"1.05","0.27","0.20"
"12","A","Wat","yes",3,1,2,"1.09","0.24","0.44"
"13","H","Sun","yes",3,1,2,"1.21","0.16","0.59"
"14","A","Bur","yes",0,-4,0,"0.52","0.64","1.23"
"15","H","Rea","yes",3,1,3,"2.27","-0.58","0.65"
"16","H","Car","yes",3,2,2,"1.77","-0.24","0.41"
"17","A","BrC","yes",1,0,1,"1.29","0.10","0.52"
"18","A","PNE","yes",0,-1,0,"1.52","-0.06","0.45"
"19","H","Wig","yes",1,0,2,"1.82","-0.27","0.19"
"20","A","Bir","yes",1,0,2,"1.57","-0.10","0.09"
"21","A","Hud","yes",1,0,0,"1.33","0.07","0.16"
"22","H","Nor","yes",0,-1,0,"1.40","0.02","0.19"
"23","A","Cov","yes",1,0,3,"1.11","0.22","0.41"
"24","A","Rea","yes",0,-1,1,"1.13","0.21","0.62"
"25","H","Wat","yes",3,4,4,"1.76","-0.23","0.39"
"26","H","Bur","yes",0,-1,1,"0.82","0.43","0.82"
"27","A","Sun","yes",3,2,3,"1.35","0.06","0.88"
"28","A","QPR","yes",1,0,1,"1.74","-0.21","0.67"
"29","H","Bir","yes",0,-1,3,"1.69","-0.18","0.49"
"30","A","ShU","yes",0,-3,0,"0.63","0.56","1.05"
"31","H","Bpl","yes",3,1,2,"1.94","-0.35","0.70"
"32","A","Bbn","yes",0,-1,0,"0.93","0.35","1.05"
"33","H","Sto","yes",0,-2,1,"1.53","-0.06","0.98"
"34","H","Rot","yes",1,0,1,"2.06","-0.44","0.55"
"35","A","Lut","yes",0,-1,0,"1.02","0.29","0.84"
"36","H","Mid","yes",0,-2,1,"1.56","-0.09","0.75"
"37","A","Mil","yes",0,-1,1,"1.09","0.24","1.00"
"38","H","BrC","yes",3,2,2,"1.73","-0.20","0.79"
"39","A","Car","yes",3,1,3,"1.66","-0.15","0.64"
"40","H","Cov","yes",1,0,0,"1.43","0.00","0.64"
"41","A","Wig","yes",3,2,2,"1.78","-0.24","0.40"
"42","H","Hud","yes",3,1,1,"1.93","-0.35","0.05"
"43","H","PNE","yes",3,2,4,"1.32","0.08","0.13"
"44","A","Nor","yes",3,3,3,"1.48","-0.03","0.10"
"45","A","Hul","yes",1,0,1,"1.33","0.07","0.17"
"46","H","WBA","yes",3,1,3,"1.68","-0.17","0.00"
