"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lut","yes",1,0,0,"0.89","0.22","0.22"
"2","H","Hud","yes",3,1,2,"1.51","-0.31","-0.09"
"3","A","Car","yes",0,-1,0,"1.52","-0.32","-0.40"
"4","H","Wat","yes",1,0,1,"1.33","-0.15","-0.56"
"5","H","Wig","yes",0,-1,0,"1.39","-0.20","-0.76"
"6","A","Rot","yes",0,-2,0,"1.19","-0.04","-0.80"
"7","H","Nor","yes",0,-1,1,"0.98","0.15","-0.65"
"8","A","PNE","yes",3,1,1,"1.38","-0.20","-0.85"
"9","A","WBA","yes",3,1,3,"0.92","0.20","-0.65"
"10","H","Cov","yes",1,0,0,"1.01","0.12","-0.52"
"11","A","ShU","yes",1,0,1,"0.54","0.53","0.01"
"12","A","Mid","yes",0,-1,0,"0.77","0.33","0.34"
"13","H","BrC","yes",3,3,3,"1.29","-0.12","0.22"
"14","A","Hul","yes",3,2,2,"1.19","-0.03","0.19"
"15","H","Bur","yes",1,0,1,"0.52","0.55","0.74"
"16","A","Bbn","yes",0,-1,1,"0.81","0.29","1.03"
"17","H","QPR","yes",3,2,2,"1.22","-0.05","0.98"
"18","H","Mil","yes",1,0,0,"1.12","0.03","1.00"
"19","A","Sto","yes",3,1,2,"1.60","-0.39","0.62"
"20","H","Swa","yes",1,0,2,"1.12","0.02","0.64"
"21","H","Sun","yes",0,-1,1,"0.81","0.29","0.93"
"22","A","Bpl","yes",1,0,0,"1.56","-0.36","0.58"
"23","H","Rea","yes",3,1,3,"1.92","-0.67","-0.09"
"24","A","Bur","yes",0,-3,0,"0.44","0.61","0.52"
"25","H","Hul","yes",0,-1,0,"1.29","-0.12","0.40"
"26","H","Mid","yes",0,-2,1,"1.12","0.03","0.43"
"27","A","BrC","yes",0,-2,2,"1.15","0.00","0.43"
"28","H","PNE","yes",0,-1,1,"0.91","0.21","0.64"
"29","A","Swa","yes",3,1,4,"1.03","0.10","0.75"
"30","H","WBA","yes",3,2,2,"1.24","-0.08","0.67"
"31","H","Car","yes",0,-2,0,"1.34","-0.16","0.50"
"32","A","Hud","yes",0,-1,1,"1.19","-0.04","0.47"
"33","A","Nor","yes",0,-2,1,"1.34","-0.17","0.30"
"34","H","Lut","yes",0,-1,0,"0.76","0.34","0.65"
"35","A","Wig","yes",1,0,1,"1.65","-0.43","0.22"
"36","H","Rot","yes",3,2,2,"1.66","-0.44","-0.22"
"37","A","Wat","yes",0,-3,0,"0.96","0.17","-0.06"
"38","A","QPR","yes",3,1,1,"1.60","-0.39","-0.44"
"39","H","Bbn","yes",3,1,1,"1.24","-0.08","-0.52"
"40","A","Rea","yes",1,0,1,"1.00","0.13","-0.39"
"41","H","Sto","yes",1,0,0,"1.10","0.05","-0.34"
"42","A","Sun","yes",0,-1,1,"1.22","-0.06","-0.40"
"43","A","Mil","yes",3,1,1,"0.96","0.17","-0.23"
"44","H","Bpl","yes",0,-1,0,"1.52","-0.32","-0.55"
"45","A","Cov","yes",0,-2,0,"0.94","0.18","-0.37"
"46","H","ShU","yes",0,-1,1,"0.73","0.37","-0.00"
