"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","WBA","yes",1,0,1,"1.99","-0.25","-0.25"
"2","A","QPR","yes",0,-1,2,"1.74","-0.10","-0.35"
"3","H","ShU","yes",1,0,2,"1.42","0.10","-0.25"
"4","A","Sto","yes",1,0,2,"1.73","-0.10","-0.34"
"5","A","Rea","yes",0,-1,0,"1.13","0.29","-0.06"
"6","H","Swa","yes",3,1,2,"1.88","-0.18","-0.24"
"7","A","Wat","yes",0,-1,1,"1.09","0.31","0.07"
"8","H","Sun","yes",3,1,1,"1.53","0.03","0.10"
"9","H","Car","yes",0,-1,2,"2.07","-0.31","-0.21"
"10","H","Rot","yes",1,0,0,"2.30","-0.46","-0.66"
"11","A","Cov","yes",0,-1,0,"1.11","0.30","-0.36"
"12","H","Bir","yes",3,1,1,"1.99","-0.26","-0.62"
"13","A","Mil","yes",0,-2,0,"1.09","0.31","-0.31"
"14","H","Bbn","yes",0,-1,1,"1.98","-0.25","-0.56"
"15","A","Wig","yes",3,3,4,"1.78","-0.13","-0.69"
"16","H","Hud","yes",1,0,0,"2.20","-0.39","-1.08"
"17","A","PNE","yes",0,-1,1,"1.52","0.04","-1.04"
"18","A","Hul","yes",3,2,3,"1.33","0.16","-0.88"
"19","H","BrC","yes",1,0,1,"2.03","-0.28","-1.16"
"20","A","Bpl","yes",3,3,3,"1.70","-0.07","-1.23"
"21","A","Nor","yes",3,1,2,"1.48","0.06","-1.17"
"22","H","Lut","yes",3,1,2,"1.41","0.11","-1.06"
"23","A","Bur","yes",0,-2,1,"0.52","0.67","-0.38"
"24","H","Wig","yes",3,3,4,"2.11","-0.33","-0.71"
"25","A","Bbn","yes",3,1,2,"0.93","0.41","-0.30"
"26","A","Bir","yes",3,2,3,"1.57","0.01","-0.29"
"27","H","Mil","yes",3,1,1,"1.87","-0.18","-0.48"
"28","A","Sun","yes",0,-2,0,"1.35","0.14","-0.33"
"29","H","Wat","yes",3,2,2,"2.06","-0.30","-0.63"
"30","H","Bpl","yes",3,3,3,"2.21","-0.39","-1.03"
"31","A","Car","yes",3,2,3,"1.66","-0.05","-1.07"
"32","A","ShU","yes",3,2,3,"0.63","0.60","-0.47"
"33","H","QPR","yes",3,2,3,"1.96","-0.24","-0.71"
"34","A","WBA","yes",0,-2,0,"1.05","0.34","-0.37"
"35","H","Rea","yes",3,5,5,"2.47","-0.56","-0.93"
"36","A","Swa","yes",3,2,3,"1.16","0.26","-0.66"
"37","H","Sto","yes",1,0,1,"1.85","-0.17","-0.83"
"38","H","PNE","yes",3,4,4,"1.65","-0.04","-0.87"
"39","A","Hud","yes",0,-2,2,"1.33","0.16","-0.71"
"40","H","Bur","yes",0,-1,1,"1.11","0.30","-0.41"
"41","A","BrC","yes",1,0,2,"1.29","0.19","-0.22"
"42","H","Nor","yes",3,4,5,"1.73","-0.09","-0.31"
"43","H","Hul","yes",3,2,3,"2.03","-0.28","-0.59"
"44","A","Lut","yes",0,-1,1,"1.02","0.36","-0.23"
"45","A","Rot","yes",0,-1,0,"1.33","0.16","-0.08"
"46","H","Cov","yes",1,0,1,"1.76","-0.11","-0.19"
"47","A","Cov","yes",1,0,0,"1.11","0.30","0.11"
"48","H","Cov","yes",0,-1,0,"1.76","-0.11","0.00"
