"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bpl","yes",0,-1,0,"1.18","0.12","0.12"
"2","H","Car","yes",3,1,2,"2.17","-0.62","-0.49"
"3","A","Rot","yes",0,-4,0,"0.91","0.32","-0.17"
"4","H","Bbn","yes",3,3,3,"2.00","-0.48","-0.65"
"5","H","Mid","yes",3,1,1,"1.87","-0.39","-1.04"
"6","A","Mil","yes",3,1,1,"0.54","0.60","-0.44"
"7","A","ShU","yes",0,-4,0,"0.44","0.67","0.24"
"8","H","Sto","yes",3,1,2,"1.85","-0.37","-0.14"
"9","H","Sun","yes",0,-3,0,"1.66","-0.23","-0.37"
"10","A","Wig","yes",3,1,1,"1.51","-0.12","-0.49"
"11","H","Hud","yes",3,2,3,"2.28","-0.69","-1.18"
"12","H","Nor","yes",1,0,1,"1.55","-0.15","-1.33"
"13","A","QPR","yes",0,-1,1,"0.91","0.33","-1.01"
"14","H","WBA","yes",0,-2,0,"1.75","-0.30","-1.31"
"15","A","Swa","yes",0,-1,2,"0.73","0.46","-0.85"
"16","H","BrC","yes",3,2,2,"1.99","-0.48","-1.33"
"17","A","Bur","yes",0,-1,1,"0.28","0.79","-0.53"
"18","A","Lut","yes",1,0,0,"0.89","0.34","-0.20"
"19","H","PNE","yes",0,-1,1,"1.44","-0.07","-0.27"
"20","A","Wat","yes",0,-2,0,"0.63","0.53","0.26"
"21","A","Hul","yes",3,1,2,"1.02","0.24","0.50"
"22","H","Cov","yes",3,1,1,"2.07","-0.53","-0.03"
"23","A","Bir","yes",0,-1,2,"1.06","0.21","0.18"
"24","H","Swa","yes",3,1,2,"1.86","-0.38","-0.20"
"25","A","Nor","yes",1,0,1,"0.94","0.30","0.10"
"26","A","WBA","yes",0,-1,0,"0.68","0.50","0.60"
"27","H","QPR","yes",1,0,2,"1.85","-0.37","0.23"
"28","A","Sto","yes",0,-4,0,"1.08","0.20","0.42"
"29","H","Wat","no",NA,NA,NA,"1.88","-0.40","0.02"
"30","A","Sun","no",NA,NA,NA,"0.87","0.35","0.37"
"31","H","Rot","no",NA,NA,NA,"2.16","-0.60","-0.23"
"32","A","Car","no",NA,NA,NA,"1.03","0.23","0.00"
"33","H","Bpl","no",NA,NA,NA,"2.09","-0.55","-0.55"
"34","A","Mid","no",NA,NA,NA,"0.60","0.55","0.00"
"35","H","ShU","no",NA,NA,NA,"1.43","-0.06","-0.06"
"36","H","Mil","no",NA,NA,NA,"1.95","-0.45","-0.51"
"37","A","Bbn","no",NA,NA,NA,"0.50","0.63","0.11"
"38","H","Hul","no",NA,NA,NA,"1.83","-0.36","-0.25"
"39","A","BrC","no",NA,NA,NA,"0.95","0.29","0.05"
"40","H","Bir","no",NA,NA,NA,"1.96","-0.46","-0.41"
"41","A","PNE","no",NA,NA,NA,"1.16","0.14","-0.27"
"42","H","Bur","no",NA,NA,NA,"1.25","0.07","-0.20"
"43","H","Lut","no",NA,NA,NA,"1.44","-0.07","-0.27"
"44","A","Cov","no",NA,NA,NA,"0.69","0.48","0.21"
"45","H","Wig","no",NA,NA,NA,"1.98","-0.47","-0.26"
"46","A","Hud","no",NA,NA,NA,"0.99","0.26","0.00"
