"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bbn","yes",0,-1,0,"0.85","0.22","0.22"
"2","H","Mid","yes",3,1,3,"0.96","0.12","0.34"
"3","A","Sun","yes",1,0,2,"1.25","-0.15","0.18"
"4","H","Bpl","yes",0,-1,0,"1.34","-0.23","-0.05"
"5","H","Rot","yes",1,0,1,"1.48","-0.36","-0.41"
"6","A","Wat","yes",3,1,3,"1.00","0.08","-0.33"
"7","H","Hul","yes",3,2,3,"1.12","-0.03","-0.35"
"8","A","Swa","yes",0,-1,0,"1.07","0.02","-0.34"
"9","A","Mil","yes",3,2,2,"0.99","0.09","-0.25"
"10","H","Sto","yes",1,0,0,"0.93","0.14","-0.11"
"11","A","BrC","yes",3,1,2,"1.19","-0.09","-0.20"
"12","A","ShU","yes",3,1,1,"0.56","0.48","0.28"
"13","H","Rea","yes",3,1,2,"1.76","-0.62","-0.34"
"14","A","Lut","yes",0,-2,1,"0.93","0.15","-0.19"
"15","H","Car","yes",3,3,3,"1.16","-0.07","-0.26"
"16","H","Wig","yes",3,1,2,"1.21","-0.11","-0.37"
"17","A","Bir","yes",0,-2,0,"1.47","-0.35","-0.72"
"18","A","Nor","yes",1,0,0,"1.38","-0.27","-1.00"
"19","H","WBA","yes",0,-1,0,"1.07","0.01","-0.98"
"20","H","Hud","yes",0,-1,1,"1.33","-0.23","-1.21"
"21","A","Cov","yes",0,-2,0,"1.02","0.06","-1.15"
"22","H","Bur","yes",0,-3,0,"0.42","0.61","-0.54"
"23","A","PNE","yes",3,1,1,"1.42","-0.31","-0.84"
"24","A","Car","yes",1,0,0,"1.56","-0.43","-1.28"
"25","H","Lut","yes",0,-3,0,"0.59","0.45","-0.82"
"26","H","ShU","yes",1,0,1,"0.60","0.45","-0.38"
"27","A","Rea","yes",1,0,2,"1.04","0.05","-0.33"
"28","H","Swa","yes",1,0,1,"0.96","0.12","-0.21"
"29","A","Hul","yes",0,-3,0,"1.23","-0.13","-0.34"
"30","A","Hud","yes",1,0,1,"1.23","-0.13","-0.48"
"31","H","Mil","yes",0,-1,1,"0.96","0.12","-0.36"
"32","H","Sun","yes",0,-3,0,"0.68","0.38","0.02"
"33","A","Mid","yes",0,-2,1,"0.80","0.26","0.28"
"34","H","Bbn","yes",0,-2,1,"1.07","0.02","0.30"
"35","A","Rot","yes",0,-2,1,"1.23","-0.13","0.16"
"36","H","Wat","yes",3,1,1,"1.15","-0.06","0.10"
"37","A","Bpl","yes",0,-5,1,"1.60","-0.47","-0.37"
"38","H","Bir","yes",0,-1,0,"1.08","0.01","-0.37"
"39","A","Wig","yes",0,-1,0,"1.68","-0.55","-0.92"
"40","H","PNE","yes",0,-2,0,"0.76","0.30","-0.62"
"41","A","WBA","yes",1,0,2,"0.96","0.12","-0.50"
"42","H","Cov","yes",0,-3,0,"0.85","0.22","-0.28"
"43","H","Nor","yes",1,0,1,"0.83","0.24","-0.04"
"44","A","Bur","yes",3,1,2,"0.46","0.57","0.53"
"45","A","Sto","yes",3,1,1,"1.64","-0.51","0.03"
"46","H","BrC","yes",0,-2,0,"1.12","-0.03","0.00"
