"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Wig","yes",1,0,0,"2.01","-0.47","-0.47"
"2","H","Hul","yes",1,0,0,"1.34","0.02","-0.45"
"3","A","Lut","yes",3,1,1,"1.26","0.08","-0.37"
"4","H","Rot","yes",1,0,0,"1.71","-0.25","-0.62"
"5","H","Wat","yes",1,0,0,"1.38","-0.01","-0.63"
"6","A","Car","yes",1,0,0,"1.90","-0.39","-1.01"
"7","A","Cov","yes",3,1,1,"1.36","0.00","-1.01"
"8","H","Bir","yes",0,-1,0,"1.31","0.05","-0.96"
"9","H","Bur","yes",1,0,1,"0.55","0.60","-0.36"
"10","H","ShU","yes",0,-2,0,"0.77","0.44","0.08"
"11","A","Sun","yes",1,0,0,"1.61","-0.18","-0.10"
"12","H","WBA","yes",3,1,1,"1.30","0.05","-0.05"
"13","A","Nor","yes",3,1,3,"1.74","-0.27","-0.31"
"14","A","BrC","yes",0,-1,1,"1.54","-0.13","-0.44"
"15","H","Sto","yes",0,-2,0,"1.15","0.16","-0.28"
"16","A","Hud","yes",3,1,1,"1.59","-0.16","-0.44"
"17","A","Bpl","yes",0,-2,2,"1.94","-0.42","-0.85"
"18","H","Mid","yes",3,1,2,"1.18","0.14","-0.71"
"19","H","Swa","yes",3,1,1,"1.18","0.14","-0.57"
"20","A","Rea","yes",3,1,2,"1.38","-0.01","-0.58"
"21","H","Mil","yes",0,-2,2,"1.17","0.14","-0.44"
"22","A","Bbn","yes",3,3,4,"1.17","0.15","-0.29"
"23","H","QPR","yes",0,-1,0,"1.27","0.07","-0.21"
"24","H","Hud","yes",0,-1,1,"1.57","-0.14","-0.36"
"25","A","WBA","yes",0,-2,0,"1.29","0.05","-0.30"
"26","A","Sto","yes",3,1,1,"1.97","-0.44","-0.74"
"27","H","Nor","yes",0,-4,0,"1.03","0.25","-0.49"
"28","A","Bir","yes",3,1,2,"1.82","-0.33","-0.82"
"29","H","BrC","yes",0,-1,1,"1.34","0.02","-0.80"
"30","A","Bur","yes",0,-3,0,"0.68","0.50","-0.30"
"31","H","Lut","yes",1,0,1,"0.76","0.45","0.15"
"32","A","Hul","yes",1,0,0,"1.58","-0.16","-0.01"
"33","H","Wig","yes",3,1,2,"1.44","-0.05","-0.06"
"34","H","Cov","yes",1,0,0,"1.06","0.23","0.17"
"35","A","Wat","yes",1,0,0,"1.34","0.02","0.19"
"36","H","Car","yes",3,2,2,"1.39","-0.02","0.18"
"37","A","Rot","yes",3,1,2,"1.59","-0.16","0.02"
"38","A","Mid","yes",0,-4,0,"1.11","0.19","0.20"
"39","H","Bpl","yes",3,2,3,"1.57","-0.15","0.05"
"40","A","QPR","yes",3,2,2,"1.97","-0.44","-0.39"
"41","H","Rea","yes",3,1,2,"1.97","-0.44","-0.82"
"42","A","Mil","yes",0,-2,0,"1.33","0.03","-0.80"
"43","A","Swa","yes",0,-2,2,"1.42","-0.03","-0.83"
"44","H","Bbn","yes",1,0,1,"1.29","0.05","-0.78"
"45","A","ShU","yes",0,-3,1,"0.82","0.40","-0.37"
"46","H","Sun","yes",0,-3,0,"0.86","0.37","0.00"
