"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ata","yes",0,-4,0,"0.29","0.68","0.68"
"2","A","Int","yes",0,-2,0,"0.30","0.66","1.34"
"3","H","Cag","yes",3,1,1,"1.41","-0.58","0.76"
"4","A","Tor","yes",1,0,0,"0.93","-0.04","0.72"
"5","H","Par","yes",1,0,2,"1.35","-0.51","0.21"
"6","A","Mil","yes",0,-3,0,"0.57","0.36","0.57"
"7","A","Udi","yes",0,-1,0,"0.97","-0.09","0.49"
"8","H","Fir","yes",0,-6,0,"0.82","0.09","0.57"
"9","A","Nap","yes",0,-1,0,"0.26","0.71","1.29"
"10","H","Ver","yes",3,1,1,"1.08","-0.21","1.08"
"11","A","Bol","yes",0,-1,0,"0.48","0.47","1.55"
"12","H","Emp","yes",1,0,1,"1.20","-0.34","1.21"
"13","A","Ven","yes",3,1,1,"1.19","-0.33","0.88"
"14","H","Juv","yes",1,0,1,"0.62","0.30","1.18"
"15","A","Rom","yes",0,-3,1,"0.36","0.60","1.78"
"16","H","Mon","yes",3,1,2,"1.74","-0.95","0.83"
"17","H","Laz","yes",0,-1,1,"0.47","0.48","1.31"
"18","A","Com","yes",0,-2,0,"0.76","0.15","1.46"
"19","H","Gen","yes",1,0,0,"1.02","-0.14","1.32"
"20","A","Emp","yes",3,2,3,"1.57","-0.75","0.57"
"21","A","Cag","yes",0,-3,1,"1.08","-0.20","0.36"
"22","H","Int","yes",0,-4,0,"0.38","0.58","0.94"
"23","A","Par","yes",3,2,3,"1.12","-0.26","0.68"
"24","H","Bol","yes",1,0,0,"0.82","0.08","0.77"
"25","A","Mon","yes",1,0,0,"1.94","-1.17","-0.40"
"26","H","Udi","yes",0,-1,0,"1.07","-0.19","-0.59"
"27","A","Fir","yes",0,-1,0,"0.39","0.57","-0.03"
"28","H","Mil","yes",0,-1,2,"0.66","0.26","0.23"
"29","A","Gen","yes",0,-1,1,"1.06","-0.19","0.04"
"30","H","Rom","yes",0,-1,0,"0.70","0.22","0.27"
"31","H","Ven","yes",1,0,1,"1.77","-0.98","-0.71"
"32","A","Juv","yes",0,-1,1,"0.39","0.57","-0.14"
"33","H","Com","yes",0,-3,0,"1.06","-0.19","-0.33"
"34","A","Ata","yes",1,0,1,"0.63","0.30","-0.03"
"35","H","Nap","yes",0,-1,0,"0.40","0.55","0.52"
"36","A","Ver","yes",1,0,1,"1.33","-0.48","0.04"
"37","H","Tor","yes",3,1,1,"1.12","-0.25","-0.21"
"38","A","Laz","yes",3,1,1,"0.71","0.21","-0.00"
