"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Nap","yes",3,3,3,"0.38","0.61","0.61"
"2","H","Juv","yes",0,-3,0,"0.59","0.39","1.00"
"3","A","Gen","yes",3,2,2,"1.30","-0.34","0.67"
"4","A","Laz","yes",0,-1,1,"0.90","0.07","0.74"
"5","H","Tor","yes",0,-1,2,"1.07","-0.10","0.64"
"6","A","Com","yes",0,-1,2,"0.96","0.01","0.65"
"7","H","Ven","yes",3,1,2,"1.72","-0.77","-0.12"
"8","H","Mon","yes",0,-3,0,"1.69","-0.74","-0.86"
"9","A","Ata","yes",0,-5,1,"0.81","0.17","-0.69"
"10","A","Lec","yes",0,-1,0,"1.53","-0.57","-1.26"
"11","H","Rom","yes",3,1,3,"0.66","0.32","-0.94"
"12","A","Fir","yes",0,-2,1,"0.51","0.47","-0.46"
"13","H","Int","yes",0,-5,0,"0.36","0.63","0.17"
"14","A","Cag","yes",0,-1,0,"1.32","-0.35","-0.18"
"15","H","Emp","yes",0,-3,1,"1.15","-0.18","-0.36"
"16","A","Par","yes",3,1,3,"1.37","-0.41","-0.77"
"17","H","Mil","yes",0,-1,0,"0.63","0.35","-0.41"
"18","A","Bol","yes",3,1,3,"0.62","0.36","-0.05"
"19","H","Udi","yes",1,0,0,"1.02","-0.05","-0.10"
"20","A","Nap","yes",0,-2,0,"0.34","0.65","0.55"
"21","H","Laz","yes",0,-3,0,"0.44","0.55","1.09"
"22","A","Ven","yes",1,0,1,"1.44","-0.47","0.62"
"23","A","Mon","yes",3,1,1,"2.15","-1.21","-0.59"
"24","H","Ata","yes",0,-5,0,"0.27","0.72","0.13"
"25","A","Mil","yes",0,-1,0,"0.74","0.24","0.38"
"26","H","Fir","yes",3,1,1,"0.78","0.20","0.58"
"27","A","Juv","yes",0,-2,0,"0.51","0.48","1.05"
"28","H","Bol","yes",0,-1,1,"0.78","0.20","1.25"
"29","A","Udi","yes",3,1,1,"1.20","-0.24","1.02"
"30","H","Par","yes",1,0,0,"1.30","-0.34","0.68"
"31","A","Tor","yes",1,0,1,"1.16","-0.19","0.49"
"32","H","Gen","yes",1,0,0,"0.98","-0.00","0.49"
"33","A","Rom","yes",0,-1,0,"0.48","0.51","1.00"
"34","H","Cag","yes",0,-2,0,"1.36","-0.40","0.60"
"35","A","Int","yes",0,-1,0,"0.40","0.58","1.19"
"36","H","Lec","yes",1,0,1,"1.25","-0.28","0.90"
"37","H","Com","yes",1,0,1,"1.01","-0.04","0.86"
"38","A","Emp","yes",3,1,2,"1.81","-0.86","-0.00"
