"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ver","yes",0,-3,0,"2.42","-0.12","-0.12"
"2","H","Bol","yes",3,3,3,"2.32","-0.07","-0.19"
"3","H","Par","yes",3,1,2,"2.62","-0.21","-0.40"
"4","A","Cag","yes",3,4,4,"2.25","-0.04","-0.45"
"5","A","Juv","yes",1,0,0,"1.35","0.37","-0.08"
"6","H","Mon","yes",3,2,2,"2.75","-0.27","-0.35"
"7","H","Com","yes",3,2,3,"2.48","-0.15","-0.50"
"8","A","Emp","yes",3,1,1,"2.54","-0.18","-0.67"
"9","H","Lec","yes",3,1,1,"2.59","-0.20","-0.88"
"10","A","Mil","yes",3,2,2,"1.70","0.21","-0.66"
"11","H","Ata","yes",0,-3,0,"1.48","0.32","-0.35"
"12","A","Int","yes",1,0,1,"1.15","0.47","0.12"
"13","H","Rom","yes",3,1,1,"2.20","-0.02","0.10"
"14","A","Tor","yes",3,1,1,"2.13","0.01","0.11"
"15","H","Laz","yes",0,-1,0,"1.90","0.12","0.23"
"16","A","Udi","yes",3,2,3,"2.17","-0.00","0.23"
"17","A","Gen","yes",3,1,2,"2.24","-0.04","0.19"
"18","H","Ven","yes",3,1,1,"2.75","-0.28","-0.09"
"19","A","Fir","yes",3,3,3,"1.36","0.37","0.29"
"20","H","Ver","yes",3,2,2,"2.49","-0.15","0.13"
"21","A","Ata","yes",3,1,3,"1.79","0.17","0.30"
"22","H","Juv","yes",3,1,2,"2.12","0.02","0.32"
"23","A","Rom","yes",1,0,1,"1.29","0.40","0.72"
"24","H","Udi","yes",1,0,1,"2.48","-0.15","0.57"
"25","A","Laz","yes",1,0,2,"1.89","0.12","0.69"
"26","A","Com","yes",0,-1,1,"1.96","0.09","0.79"
"27","H","Int","yes",1,0,1,"1.72","0.20","0.99"
"28","H","Fir","yes",3,1,2,"2.31","-0.07","0.92"
"29","A","Ven","yes",1,0,0,"2.33","-0.08","0.84"
"30","H","Mil","yes",3,1,2,"2.17","-0.00","0.83"
"31","A","Bol","yes",1,0,1,"1.54","0.29","1.12"
"32","H","Emp","yes",3,3,3,"2.55","-0.18","0.94"
"33","A","Mon","yes",3,1,1,"2.70","-0.25","0.69"
"34","H","Tor","yes",3,2,2,"2.51","-0.16","0.53"
"35","A","Lec","yes",3,1,1,"2.39","-0.11","0.42"
"36","H","Gen","yes",1,0,2,"2.46","-0.14","0.28"
"37","A","Par","yes",1,0,0,"2.29","-0.06","0.22"
"38","H","Cag","yes",3,2,2,"2.64","-0.22","-0.00"
