"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Com","yes",3,3,3,"2.25","-0.22","-0.22"
"2","A","Ver","yes",3,3,3,"2.13","-0.16","-0.38"
"3","H","Rom","yes",1,0,0,"1.89","-0.03","-0.41"
"4","A","Emp","yes",1,0,0,"2.31","-0.25","-0.66"
"5","H","Nap","yes",1,0,0,"1.41","0.24","-0.42"
"6","A","Gen","yes",3,3,3,"1.90","-0.03","-0.45"
"7","H","Cag","yes",1,0,1,"2.47","-0.34","-0.80"
"8","H","Laz","yes",3,1,1,"1.54","0.16","-0.63"
"9","A","Int","yes",1,0,4,"0.78","0.58","-0.06"
"10","H","Par","yes",1,0,2,"2.44","-0.32","-0.38"
"11","A","Udi","yes",3,2,2,"1.81","0.02","-0.36"
"12","H","Tor","yes",3,2,2,"2.29","-0.24","-0.61"
"13","A","Mil","yes",1,0,0,"1.28","0.30","-0.30"
"14","A","Lec","yes",1,0,1,"2.09","-0.14","-0.44"
"15","H","Bol","yes",1,0,2,"2.04","-0.11","-0.54"
"16","H","Ven","yes",1,0,2,"2.64","-0.43","-0.98"
"17","A","Mon","yes",3,1,2,"2.53","-0.38","-1.35"
"18","H","Fir","yes",1,0,2,"2.03","-0.10","-1.46"
"19","A","Tor","yes",1,0,1,"1.76","0.04","-1.41"
"20","A","Ata","yes",1,0,1,"1.38","0.25","-1.16"
"21","H","Mil","yes",3,2,2,"1.85","-0.01","-1.16"
"22","A","Nap","yes",0,-1,1,"0.67","0.63","-0.53"
"23","H","Emp","yes",3,3,4,"2.35","-0.27","-0.80"
"24","A","Com","yes",3,1,2,"1.56","0.15","-0.65"
"25","H","Int","yes",3,1,1,"1.35","0.27","-0.38"
"26","A","Cag","yes",3,1,1,"1.91","-0.04","-0.42"
"27","H","Ver","yes",3,2,2,"2.27","-0.23","-0.65"
"28","H","Ata","yes",0,-4,0,"1.11","0.40","-0.25"
"29","A","Fir","yes",0,-3,0,"0.96","0.48","0.23"
"30","H","Gen","yes",3,1,1,"2.22","-0.21","0.02"
"31","A","Rom","yes",1,0,1,"0.90","0.51","0.53"
"32","H","Lec","yes",3,1,2,"2.41","-0.31","0.23"
"33","A","Par","yes",0,-1,0,"1.96","-0.06","0.16"
"34","H","Mon","yes",3,2,2,"2.63","-0.43","-0.26"
"35","A","Bol","yes",1,0,1,"1.12","0.39","0.13"
"36","A","Laz","yes",1,0,1,"1.49","0.19","0.32"
"37","H","Udi","yes",3,2,2,"2.26","-0.22","0.09"
"38","A","Ven","yes",3,1,3,"2.02","-0.09","0.00"
