"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lec","yes",3,4,4,"2.55","-0.31","-0.31"
"2","A","Tor","yes",0,-1,1,"2.35","-0.21","-0.52"
"3","A","Int","yes",0,-4,0,"1.46","0.25","-0.27"
"4","H","Fir","yes",3,1,3,"1.60","0.18","-0.09"
"5","H","Com","yes",0,-1,2,"1.87","0.04","-0.05"
"6","A","Bol","yes",1,0,1,"1.85","0.05","0.00"
"7","H","Gen","yes",3,4,5,"1.83","0.06","0.06"
"8","A","Ven","yes",3,2,2,"2.51","-0.29","-0.23"
"9","H","Ver","yes",3,5,6,"1.89","0.03","-0.19"
"10","H","Mon","yes",3,2,2,"2.40","-0.23","-0.43"
"11","A","Nap","yes",3,3,3,"1.32","0.32","-0.10"
"12","H","Udi","yes",3,1,2,"1.87","0.04","-0.06"
"13","A","Par","yes",3,2,3,"2.48","-0.27","-0.34"
"14","A","Rom","yes",3,2,2,"1.61","0.17","-0.16"
"15","H","Mil","yes",3,1,2,"1.39","0.29","0.12"
"16","A","Cag","yes",3,1,1,"2.45","-0.26","-0.13"
"17","H","Emp","yes",3,1,3,"2.00","-0.02","-0.16"
"18","A","Laz","yes",1,0,1,"2.16","-0.11","-0.27"
"19","A","Udi","yes",1,0,0,"2.38","-0.22","-0.49"
"20","H","Juv","yes",1,0,1,"1.33","0.32","-0.18"
"21","H","Nap","yes",0,-1,2,"0.96","0.51","0.33"
"22","A","Com","yes",3,1,2,"2.21","-0.14","0.20"
"23","H","Tor","yes",1,0,1,"1.92","0.01","0.21"
"24","A","Ver","yes",3,5,5,"2.57","-0.32","-0.11"
"25","H","Cag","yes",1,0,0,"2.17","-0.12","-0.23"
"26","A","Emp","yes",3,5,5,"2.67","-0.37","-0.60"
"27","H","Ven","yes",1,0,0,"2.41","-0.24","-0.84"
"28","A","Juv","yes",3,4,4,"1.67","0.14","-0.70"
"29","H","Int","yes",0,-2,0,"0.91","0.53","-0.16"
"30","A","Fir","yes",0,-1,0,"1.67","0.14","-0.02"
"31","H","Laz","yes",0,-1,0,"1.08","0.45","0.43"
"32","H","Bol","yes",3,2,2,"1.60","0.18","0.61"
"33","A","Mil","yes",3,1,1,"1.99","-0.02","0.58"
"34","H","Lec","yes",1,0,1,"2.08","-0.07","0.51"
"35","A","Mon","yes",3,4,4,"2.78","-0.43","0.08"
"36","H","Rom","yes",3,1,2,"1.44","0.26","0.35"
"37","A","Gen","yes",3,1,3,"2.44","-0.25","0.09"
"38","H","Par","yes",0,-1,2,"2.13","-0.09","-0.00"
