"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mil","yes",1,0,2,"0.71","0.39","0.39"
"2","H","Ata","yes",3,1,2,"0.45","0.61","1.00"
"3","A","Ven","yes",3,1,1,"1.39","-0.20","0.80"
"4","H","Lec","yes",1,0,0,"1.71","-0.47","0.32"
"5","A","Ver","yes",3,1,3,"1.53","-0.32","-0.00"
"6","H","Laz","yes",0,-1,2,"0.72","0.37","0.37"
"7","A","Int","yes",0,-1,2,"0.39","0.67","1.04"
"8","A","Cag","yes",0,-1,2,"1.27","-0.10","0.94"
"9","H","Com","yes",3,1,1,"1.46","-0.26","0.68"
"10","A","Rom","yes",0,-1,0,"0.45","0.61","1.29"
"11","H","Fir","yes",0,-1,0,"1.18","-0.02","1.27"
"12","A","Juv","yes",0,-2,0,"0.49","0.58","1.85"
"13","H","Mon","yes",1,0,1,"2.11","-0.82","1.02"
"14","H","Nap","yes",0,-1,0,"0.63","0.46","1.48"
"15","A","Gen","yes",1,0,0,"1.26","-0.09","1.39"
"16","A","Emp","yes",3,1,1,"1.77","-0.53","0.86"
"17","H","Bol","yes",0,-2,0,"1.18","-0.02","0.84"
"18","A","Udi","yes",1,0,2,"1.16","-0.00","0.84"
"19","H","Par","yes",1,0,0,"1.76","-0.52","0.32"
"20","H","Juv","yes",1,0,1,"0.94","0.19","0.51"
"21","A","Fir","yes",1,0,1,"0.49","0.58","1.09"
"22","H","Cag","yes",3,2,2,"1.82","-0.57","0.52"
"23","A","Ata","yes",1,0,1,"0.78","0.33","0.85"
"24","H","Gen","yes",1,0,1,"1.42","-0.22","0.63"
"25","A","Bol","yes",0,-1,2,"0.60","0.49","1.11"
"26","H","Mil","yes",3,1,2,"0.99","0.15","1.26"
"27","A","Mon","yes",3,2,2,"2.11","-0.83","0.43"
"28","A","Par","yes",1,0,2,"1.32","-0.14","0.29"
"29","H","Emp","yes",3,1,1,"1.60","-0.39","-0.10"
"30","A","Laz","yes",1,0,1,"0.87","0.25","0.15"
"31","H","Ver","yes",1,0,1,"1.48","-0.28","-0.13"
"32","A","Com","yes",0,-1,0,"0.93","0.20","0.07"
"33","H","Udi","yes",3,2,2,"1.47","-0.27","-0.19"
"34","A","Nap","yes",0,-2,0,"0.33","0.72","0.52"
"35","H","Ven","yes",1,0,1,"2.13","-0.84","-0.32"
"36","H","Int","yes",0,-2,0,"0.59","0.49","0.17"
"37","A","Lec","yes",0,-1,0,"1.48","-0.28","-0.11"
"38","H","Rom","yes",0,-3,0,"1.03","0.11","0.00"
