"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cag","yes",1,0,0,"1.81","0.00","0.00"
"2","H","Emp","yes",0,-1,1,"2.39","-0.31","-0.31"
"3","A","Juv","yes",1,0,0,"0.86","0.53","0.22"
"4","A","Gen","yes",1,0,1,"1.80","0.01","0.23"
"5","H","Udi","yes",3,3,3,"2.30","-0.27","-0.04"
"6","H","Ven","yes",3,1,2,"2.66","-0.46","-0.50"
"7","A","Mon","yes",1,0,1,"2.48","-0.36","-0.87"
"8","H","Int","yes",0,-1,0,"1.41","0.22","-0.65"
"9","A","Fir","yes",0,-4,1,"0.86","0.53","-0.12"
"10","H","Tor","yes",3,1,1,"2.34","-0.29","-0.41"
"11","A","Ver","yes",0,-1,2,"2.04","-0.12","-0.53"
"12","H","Bol","yes",0,-1,2,"2.09","-0.15","-0.68"
"13","A","Nap","yes",0,-1,0,"0.60","0.67","-0.01"
"14","H","Ata","yes",0,-2,0,"1.17","0.35","0.34"
"15","H","Lec","yes",3,3,4,"2.45","-0.35","-0.00"
"16","A","Com","yes",0,-2,0,"1.44","0.20","0.20"
"17","H","Par","yes",3,5,5,"2.48","-0.36","-0.16"
"18","A","Mil","yes",1,0,1,"1.17","0.35","0.19"
"19","H","Laz","yes",3,2,2,"1.60","0.12","0.31"
"20","A","Bol","yes",1,0,2,"1.02","0.44","0.75"
"21","H","Gen","yes",3,2,3,"2.27","-0.25","0.50"
"22","A","Udi","yes",3,1,2,"1.70","0.06","0.56"
"23","H","Nap","yes",1,0,1,"1.47","0.19","0.75"
"24","A","Ven","yes",3,1,1,"1.92","-0.06","0.70"
"25","A","Par","yes",3,1,1,"1.86","-0.02","0.67"
"26","H","Mon","yes",3,4,4,"2.65","-0.46","0.22"
"27","H","Com","yes",3,1,2,"2.30","-0.26","-0.05"
"28","A","Emp","yes",3,1,1,"2.23","-0.23","-0.28"
"29","H","Cag","yes",3,1,1,"2.51","-0.38","-0.66"
"30","A","Lec","yes",3,1,1,"2.00","-0.10","-0.76"
"31","H","Juv","yes",1,0,1,"1.86","-0.02","-0.78"
"32","A","Laz","yes",1,0,1,"1.37","0.24","-0.54"
"33","H","Ver","yes",3,1,1,"2.31","-0.27","-0.81"
"34","A","Int","yes",3,1,1,"0.70","0.62","-0.19"
"35","H","Fir","yes",3,1,1,"2.09","-0.15","-0.34"
"36","A","Ata","yes",0,-1,1,"1.26","0.30","-0.04"
"37","H","Mil","yes",3,2,3,"1.91","-0.05","-0.09"
"38","A","Tor","yes",3,3,3,"1.65","0.09","0.00"
