"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Par","yes",1,0,1,"1.69","0.01","0.01"
"2","H","Ven","yes",1,0,0,"2.63","-0.54","-0.53"
"3","H","Mon","yes",1,0,2,"2.62","-0.53","-1.06"
"4","A","Ata","yes",0,-1,2,"1.10","0.36","-0.71"
"5","H","Laz","yes",3,1,2,"1.53","0.10","-0.60"
"6","A","Emp","yes",1,0,0,"2.10","-0.23","-0.83"
"7","H","Mil","yes",3,1,2,"1.85","-0.08","-0.91"
"8","A","Lec","yes",3,6,6,"1.84","-0.08","-0.99"
"9","H","Rom","yes",3,4,5,"1.89","-0.10","-1.09"
"10","A","Gen","yes",3,1,1,"1.63","0.05","-1.04"
"11","A","Tor","yes",3,1,1,"1.48","0.14","-0.91"
"12","H","Ver","yes",3,2,3,"2.26","-0.32","-1.23"
"13","A","Com","yes",3,2,2,"1.27","0.26","-0.98"
"14","H","Cag","yes",3,1,1,"2.47","-0.44","-1.42"
"15","A","Bol","yes",0,-1,0,"0.87","0.49","-0.93"
"16","H","Udi","yes",0,-1,1,"2.25","-0.32","-1.24"
"17","A","Juv","yes",1,0,2,"0.72","0.58","-0.67"
"18","H","Nap","yes",0,-3,0,"1.40","0.18","-0.49"
"19","A","Mon","yes",0,-1,1,"2.38","-0.39","-0.88"
"20","H","Tor","yes",1,0,1,"2.29","-0.34","-1.21"
"21","A","Laz","yes",3,1,2,"1.20","0.30","-0.92"
"22","H","Gen","yes",3,1,2,"2.22","-0.30","-1.21"
"23","H","Int","yes",3,3,3,"1.34","0.21","-1.00"
"24","A","Int","yes",0,-1,1,"0.58","0.66","-0.34"
"25","H","Com","yes",0,-2,0,"2.25","-0.31","-0.65"
"26","A","Ver","yes",0,-1,0,"1.89","-0.10","-0.76"
"27","H","Lec","yes",3,1,1,"2.41","-0.41","-1.16"
"28","A","Nap","yes",0,-1,1,"0.50","0.71","-0.45"
"29","H","Juv","yes",3,3,3,"1.79","-0.05","-0.50"
"30","H","Ata","yes",3,1,1,"1.11","0.35","-0.15"
"31","A","Mil","yes",1,0,2,"1.01","0.41","0.26"
"32","H","Par","yes",1,0,0,"2.44","-0.43","-0.16"
"33","A","Cag","yes",3,1,2,"1.64","0.04","-0.12"
"34","H","Emp","yes",3,1,2,"2.34","-0.37","-0.49"
"35","A","Rom","yes",0,-1,0,"0.68","0.60","0.11"
"36","A","Ven","yes",0,-1,1,"1.76","-0.03","0.08"
"37","H","Bol","yes",3,1,3,"2.03","-0.19","-0.11"
"38","A","Udi","yes",3,1,3,"1.53","0.11","-0.00"
