"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Int","yes",1,0,2,"0.50","0.56","0.56"
"2","A","Mon","yes",3,1,1,"2.20","-0.95","-0.39"
"3","H","Ver","yes",0,-2,0,"1.32","-0.17","-0.55"
"4","H","Rom","yes",1,0,1,"0.89","0.22","-0.34"
"5","A","Ven","yes",0,-2,0,"1.51","-0.33","-0.67"
"6","H","Juv","yes",0,-3,0,"0.80","0.29","-0.37"
"7","A","Ata","yes",0,-4,1,"0.87","0.23","-0.14"
"8","H","Bol","yes",1,0,2,"1.03","0.09","-0.05"
"9","A","Laz","yes",0,-3,0,"0.96","0.15","0.10"
"10","H","Fir","yes",0,-1,0,"1.03","0.09","0.19"
"11","A","Par","yes",3,1,1,"1.44","-0.27","-0.08"
"12","H","Com","yes",1,0,1,"1.30","-0.15","-0.23"
"13","H","Cag","yes",1,0,2,"1.66","-0.47","-0.70"
"14","A","Udi","yes",3,2,2,"1.27","-0.13","-0.82"
"15","H","Tor","yes",1,0,0,"1.36","-0.20","-1.02"
"16","A","Mil","yes",1,0,0,"0.79","0.30","-0.72"
"17","H","Nap","yes",0,-1,1,"0.53","0.53","-0.19"
"18","A","Emp","yes",3,1,2,"1.88","-0.66","-0.85"
"19","A","Lec","yes",1,0,0,"1.60","-0.41","-1.26"
"20","H","Par","yes",3,1,1,"1.60","-0.41","-1.67"
"21","A","Rom","yes",0,-2,1,"0.51","0.54","-1.13"
"22","H","Mon","yes",3,2,2,"1.97","-0.74","-1.87"
"23","A","Fir","yes",0,-1,1,"0.55","0.51","-1.36"
"24","A","Tor","yes",1,0,1,"1.22","-0.08","-1.44"
"25","H","Ven","yes",3,2,2,"1.99","-0.76","-2.20"
"26","A","Int","yes",0,-1,0,"0.44","0.61","-1.59"
"27","H","Emp","yes",1,0,1,"1.44","-0.27","-1.86"
"28","A","Cag","yes",1,0,1,"1.39","-0.23","-2.09"
"29","H","Lec","yes",3,1,2,"1.55","-0.37","-2.45"
"30","A","Juv","yes",0,-1,0,"0.55","0.51","-1.94"
"31","H","Udi","yes",3,1,1,"1.30","-0.15","-2.09"
"32","A","Ver","yes",1,0,0,"1.64","-0.45","-2.55"
"33","H","Laz","yes",0,-2,0,"0.61","0.46","-2.09"
"34","A","Com","yes",0,-1,0,"1.03","0.09","-1.99"
"35","H","Mil","yes",0,-1,1,"0.85","0.25","-1.74"
"36","A","Nap","yes",1,0,2,"0.37","0.67","-1.07"
"37","H","Ata","yes",0,-1,2,"0.38","0.67","-0.41"
"38","A","Bol","yes",3,2,3,"0.67","0.41","-0.00"
