"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Juv","yes",0,-3,0,"0.52","0.59","0.59"
"2","A","Cag","yes",1,0,1,"1.34","-0.04","0.55"
"3","A","Udi","yes",0,-1,0,"1.23","0.05","0.60"
"4","H","Bol","yes",1,0,2,"1.41","-0.09","0.51"
"5","A","Ata","yes",3,1,3,"0.83","0.36","0.87"
"6","H","Ver","yes",3,1,3,"1.70","-0.32","0.55"
"7","A","Nap","yes",0,-2,1,"0.35","0.73","1.28"
"8","H","Par","yes",1,0,1,"1.96","-0.52","0.75"
"9","A","Tor","yes",0,-1,0,"1.18","0.09","0.84"
"10","H","Laz","yes",0,-4,1,"0.90","0.30","1.14"
"11","A","Emp","yes",0,-1,0,"1.83","-0.42","0.72"
"12","A","Gen","yes",1,0,1,"1.33","-0.03","0.69"
"13","H","Fir","yes",0,-2,0,"1.40","-0.09","0.60"
"14","H","Mon","yes",1,0,1,"2.27","-0.76","-0.16"
"15","A","Ven","yes",1,0,2,"1.46","-0.13","-0.29"
"16","H","Rom","yes",3,2,2,"1.24","0.04","-0.26"
"17","A","Int","yes",0,-2,0,"0.42","0.68","0.42"
"18","H","Lec","yes",3,2,2,"1.92","-0.49","-0.07"
"19","A","Laz","yes",1,0,1,"0.92","0.28","0.22"
"20","H","Mil","yes",0,-1,1,"1.20","0.07","0.29"
"21","H","Udi","yes",3,3,4,"1.69","-0.31","-0.02"
"22","H","Ata","yes",0,-1,1,"0.58","0.55","0.53"
"23","A","Bol","yes",0,-2,0,"0.64","0.50","1.03"
"24","H","Juv","yes",0,-1,1,"1.14","0.12","1.15"
"25","A","Fir","yes",3,2,2,"0.53","0.59","1.74"
"26","H","Nap","yes",3,1,2,"0.79","0.38","2.12"
"27","A","Rom","yes",0,-1,1,"0.49","0.62","2.74"
"28","H","Ven","yes",1,0,1,"2.29","-0.78","1.97"
"29","A","Mil","yes",0,-1,1,"0.76","0.41","2.38"
"30","H","Emp","yes",1,0,1,"1.82","-0.41","1.97"
"31","A","Mon","yes",3,2,3,"2.17","-0.68","1.29"
"32","H","Tor","yes",3,1,1,"1.74","-0.35","0.94"
"33","A","Lec","yes",3,3,3,"1.55","-0.20","0.73"
"34","H","Gen","yes",3,1,1,"1.64","-0.27","0.46"
"35","A","Par","yes",3,1,1,"1.39","-0.08","0.38"
"36","H","Cag","yes",3,2,3,"2.02","-0.56","-0.18"
"37","A","Ver","yes",1,0,1,"1.60","-0.24","-0.42"
"38","H","Int","yes",0,-2,0,"0.75","0.42","0.00"
