"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Fir","yes",1,0,1,"0.96","-0.02","-0.02"
"2","H","Mil","yes",3,1,2,"0.79","0.16","0.15"
"3","A","Nap","yes",0,-1,1,"0.24","0.75","0.89"
"4","H","Udi","yes",0,-1,2,"1.23","-0.30","0.59"
"5","A","Lec","yes",1,0,2,"1.22","-0.29","0.30"
"6","H","Cag","yes",0,-1,2,"1.59","-0.68","-0.38"
"7","A","Bol","yes",1,0,0,"0.45","0.53","0.15"
"8","A","Com","yes",1,0,1,"0.72","0.25","0.40"
"9","H","Emp","yes",1,0,1,"1.37","-0.45","-0.05"
"10","A","Juv","yes",1,0,2,"0.36","0.62","0.57"
"11","H","Gen","yes",0,-1,0,"1.19","-0.25","0.32"
"12","A","Ven","yes",3,1,2,"1.13","-0.20","0.12"
"13","H","Ata","yes",0,-2,1,"0.35","0.63","0.75"
"14","H","Laz","yes",3,2,3,"0.57","0.40","1.16"
"15","A","Int","yes",0,-2,1,"0.28","0.70","1.86"
"16","H","Ver","yes",0,-1,2,"1.25","-0.32","1.54"
"17","A","Rom","yes",0,-5,0,"0.34","0.64","2.18"
"18","H","Mon","yes",3,1,2,"1.91","-1.01","1.17"
"19","A","Tor","yes",1,0,0,"0.88","0.07","1.24"
"20","A","Gen","yes",0,-1,0,"1.01","-0.07","1.18"
"21","H","Ven","yes",1,0,1,"1.93","-1.04","0.14"
"22","A","Mil","yes",0,-1,2,"0.53","0.44","0.57"
"23","H","Lec","yes",0,-2,1,"1.48","-0.56","0.02"
"24","A","Cag","yes",0,-1,1,"1.02","-0.08","-0.06"
"25","H","Rom","yes",0,-1,0,"0.83","0.13","0.06"
"26","H","Bol","yes",3,2,2,"0.97","-0.02","0.04"
"27","A","Udi","yes",0,-1,0,"0.92","0.03","0.07"
"28","H","Tor","yes",1,0,2,"1.29","-0.36","-0.29"
"29","A","Mon","yes",1,0,1,"1.88","-0.99","-1.28"
"30","A","Ver","yes",1,0,0,"1.27","-0.34","-1.62"
"31","H","Int","yes",1,0,2,"0.46","0.52","-1.10"
"32","A","Fir","yes",1,0,0,"0.36","0.62","-0.48"
"33","H","Juv","yes",3,1,1,"0.75","0.21","-0.27"
"34","A","Laz","yes",1,0,2,"0.66","0.30","0.03"
"35","H","Com","yes",0,-1,0,"1.23","-0.30","-0.27"
"36","A","Emp","yes",0,-1,1,"1.51","-0.59","-0.86"
"37","H","Nap","yes",1,0,0,"0.49","0.48","-0.38"
"38","A","Ata","yes",3,1,3,"0.59","0.38","0.00"
