"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sas","yes",3,3,3,"2.42","-0.28","-0.28"
"2","A","Sam","yes",1,0,0,"2.49","-0.31","-0.59"
"3","H","Rom","yes",1,0,1,"2.04","-0.08","-0.67"
"4","H","Spe","yes",3,2,2,"2.61","-0.38","-1.05"
"5","A","Fir","yes",1,0,1,"1.40","0.26","-0.78"
"6","H","Sal","yes",1,0,2,"2.49","-0.31","-1.10"
"7","A","Mon","yes",0,-1,0,"1.76","0.07","-1.03"
"8","H","Bol","yes",3,3,3,"2.17","-0.14","-1.17"
"9","A","Mil","yes",0,-2,0,"0.83","0.56","-0.61"
"10","A","Tor","yes",3,1,1,"1.95","-0.03","-0.64"
"11","H","Emp","yes",3,4,4,"2.49","-0.31","-0.95"
"12","A","Lec","yes",3,1,1,"2.18","-0.15","-1.10"
"13","H","Int","yes",3,2,2,"1.89","0.00","-1.10"
"14","A","Ver","yes",3,1,1,"2.02","-0.07","-1.17"
"15","H","Laz","yes",3,3,3,"1.53","0.19","-0.97"
"16","A","Cre","yes",3,1,1,"2.24","-0.18","-1.16"
"17","H","Udi","yes",3,1,1,"2.36","-0.24","-1.40"
"18","A","Nap","yes",0,-4,1,"0.70","0.63","-0.77"
"19","H","Ata","yes",1,0,3,"1.85","0.02","-0.75"
"20","H","Mon","yes",0,-2,0,"2.09","-0.10","-0.85"
"21","A","Sal","yes",3,3,3,"1.72","0.09","-0.76"
"22","H","Fir","yes",3,1,1,"2.21","-0.16","-0.93"
"23","A","Spe","yes",3,2,2,"2.07","-0.09","-1.02"
"24","H","Tor","yes",3,2,4,"1.86","0.02","-1.00"
"25","A","Rom","yes",0,-1,0,"1.23","0.35","-0.65"
"26","H","Sam","yes",3,2,4,"2.68","-0.42","-1.07"
"27","A","Int","yes",3,1,1,"0.89","0.53","-0.53"
"28","H","Ver","yes",3,1,1,"2.64","-0.39","-0.93"
"29","A","Laz","yes",0,-1,1,"1.16","0.39","-0.54"
"30","A","Sas","yes",0,-1,0,"1.67","0.12","-0.42"
"31","H","Nap","yes",0,-1,0,"1.00","0.47","0.05"
"32","A","Bol","yes",1,0,1,"1.56","0.18","0.23"
"33","H","Lec","yes",3,1,2,"2.37","-0.25","-0.02"
"34","A","Ata","yes",3,2,2,"1.39","0.27","0.24"
"35","H","Cre","yes",3,2,2,"2.62","-0.38","-0.14"
"36","A","Emp","yes",0,-3,1,"1.67","0.12","-0.02"
"37","H","Mil","yes",0,-1,0,"2.03","-0.07","-0.09"
"38","A","Udi","yes",3,1,1,"1.72","0.09","0.00"
