"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Laz","yes",0,-1,1,"0.85","0.40","0.40"
"2","H","Ver","yes",1,0,1,"2.25","-0.58","-0.18"
"3","A","Mil","yes",0,-2,0,"0.58","0.59","0.41"
"4","H","Sal","yes",1,0,1,"1.97","-0.39","0.02"
"5","A","Spe","yes",1,0,2,"1.75","-0.23","-0.21"
"6","H","Fir","yes",3,1,2,"1.54","-0.08","-0.30"
"7","H","Emp","yes",0,-1,0,"1.97","-0.39","-0.68"
"8","A","Juv","yes",0,-3,0,"0.62","0.56","-0.12"
"9","H","Sam","yes",1,0,1,"2.33","-0.64","-0.76"
"10","A","Nap","yes",0,-1,2,"0.48","0.66","-0.10"
"11","H","Lec","yes",3,2,2,"1.78","-0.25","-0.35"
"12","A","Mon","yes",3,1,2,"1.41","0.00","-0.35"
"13","H","Tor","yes",3,1,2,"1.14","0.20","-0.15"
"14","A","Int","yes",0,-5,1,"0.62","0.56","0.42"
"15","H","Sas","yes",3,3,3,"1.87","-0.31","0.10"
"16","A","Rom","yes",0,-1,0,"0.91","0.36","0.46"
"17","H","Ata","yes",0,-1,1,"1.13","0.21","0.67"
"18","A","Udi","yes",3,1,2,"1.37","0.03","0.71"
"19","H","Cre","yes",1,0,1,"2.20","-0.55","0.16"
"20","H","Spe","yes",3,2,2,"2.20","-0.55","-0.39"
"21","A","Fir","yes",3,1,2,"1.06","0.25","-0.13"
"22","H","Mon","yes",0,-1,0,"1.39","0.02","-0.11"
"23","A","Sam","yes",3,1,2,"2.28","-0.60","-0.72"
"24","H","Int","yes",3,1,1,"1.17","0.18","-0.54"
"25","A","Tor","yes",0,-1,0,"1.62","-0.14","-0.68"
"26","H","Laz","yes",1,0,0,"0.83","0.42","-0.26"
"27","A","Sal","yes",1,0,2,"1.38","0.03","-0.23"
"28","H","Udi","yes",3,3,3,"1.76","-0.24","-0.47"
"29","A","Ata","yes",3,2,2,"1.05","0.26","-0.21"
"30","H","Mil","yes",1,0,1,"1.32","0.07","-0.14"
"31","A","Ver","yes",0,-1,1,"1.70","-0.20","-0.34"
"32","H","Juv","yes",1,0,1,"1.17","0.18","-0.16"
"33","A","Emp","yes",0,-2,1,"1.33","0.07","-0.09"
"34","A","Sas","yes",1,0,1,"1.32","0.07","-0.02"
"35","H","Rom","yes",1,0,0,"1.33","0.07","0.04"
"36","A","Cre","yes",3,4,5,"1.96","-0.38","-0.34"
"37","H","Nap","yes",1,0,2,"0.47","0.67","0.33"
"38","A","Lec","yes",3,1,3,"1.89","-0.33","-0.00"
