"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Int","yes",0,-1,1,"0.56","0.41","0.41"
"2","A","Sas","yes",0,-1,0,"1.02","-0.08","0.33"
"3","H","Emp","yes",1,0,1,"1.24","-0.31","0.01"
"4","A","Nap","yes",1,0,1,"0.34","0.64","0.66"
"5","A","Tor","yes",0,-1,0,"1.31","-0.38","0.28"
"6","H","Mon","yes",1,0,1,"0.72","0.24","0.52"
"7","A","Sal","yes",3,1,2,"1.07","-0.13","0.39"
"8","H","Cre","yes",1,0,1,"1.53","-0.62","-0.23"
"9","A","Rom","yes",0,-1,1,"0.66","0.30","0.07"
"10","H","Fir","yes",1,0,1,"0.83","0.12","0.20"
"11","A","Bol","yes",0,-2,0,"0.92","0.03","0.22"
"12","H","Juv","yes",0,-1,0,"0.56","0.41","0.63"
"13","A","Udi","yes",1,0,1,"1.07","-0.13","0.50"
"14","H","Ata","yes",3,1,2,"0.54","0.43","0.93"
"15","A","Sam","yes",3,2,2,"2.04","-1.15","-0.22"
"16","H","Laz","yes",3,1,2,"0.37","0.61","0.39"
"17","A","Spe","yes",1,0,0,"1.44","-0.52","-0.13"
"18","H","Mil","yes",1,0,2,"0.67","0.30","0.16"
"19","A","Ver","yes",0,-2,0,"1.39","-0.47","-0.31"
"20","H","Sal","yes",0,-1,1,"1.25","-0.31","-0.62"
"21","A","Cre","yes",3,2,2,"1.67","-0.76","-1.38"
"22","H","Rom","yes",1,0,1,"0.67","0.29","-1.09"
"23","A","Ata","yes",3,1,2,"0.78","0.17","-0.92"
"24","H","Sas","yes",0,-1,0,"1.13","-0.19","-1.11"
"25","A","Int","yes",0,-2,0,"0.44","0.53","-0.58"
"26","H","Tor","yes",0,-2,0,"0.54","0.43","-0.15"
"27","A","Fir","yes",0,-1,0,"0.79","0.17","0.01"
"28","A","Emp","yes",0,-1,0,"1.02","-0.08","-0.07"
"29","H","Nap","yes",0,-1,1,"0.20","0.79","0.72"
"30","H","Sam","yes",1,0,1,"1.71","-0.80","-0.08"
"31","A","Mil","yes",0,-2,0,"0.41","0.57","0.49"
"32","H","Udi","yes",3,1,1,"1.02","-0.08","0.41"
"33","A","Juv","yes",0,-1,1,"0.44","0.53","0.94"
"34","H","Ver","yes",0,-1,0,"1.59","-0.68","0.26"
"35","A","Laz","yes",1,0,2,"0.62","0.35","0.61"
"36","H","Spe","yes",1,0,0,"1.52","-0.60","0.00"
"37","A","Mon","yes",3,1,1,"1.11","-0.17","-0.16"
"38","H","Bol","yes",0,-1,2,"0.79","0.16","-0.00"
