"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bol","yes",3,1,2,"1.90","0.02","0.02"
"2","A","Tor","yes",1,0,0,"2.27","-0.16","-0.14"
"3","H","Int","yes",3,2,3,"1.59","0.19","0.05"
"4","A","Sam","yes",1,0,1,"2.66","-0.37","-0.32"
"5","H","Nap","yes",0,-1,1,"0.74","0.62","0.30"
"6","H","Ver","yes",3,2,2,"2.50","-0.28","0.02"
"7","A","Cre","yes",3,4,4,"2.49","-0.28","-0.26"
"8","H","Spe","yes",3,4,4,"2.46","-0.27","-0.52"
"9","A","Fir","yes",3,4,4,"1.79","0.08","-0.45"
"10","H","Udi","yes",1,0,0,"2.13","-0.09","-0.54"
"11","A","Ata","yes",3,2,2,"1.79","0.08","-0.46"
"12","H","Sal","yes",0,-2,1,"2.30","-0.18","-0.64"
"13","A","Rom","yes",3,1,1,"1.63","0.16","-0.47"
"14","H","Mon","yes",3,1,1,"1.81","0.07","-0.40"
"15","A","Juv","yes",0,-3,0,"1.26","0.35","-0.05"
"16","A","Lec","yes",0,-1,1,"2.44","-0.25","-0.30"
"17","H","Emp","yes",1,0,2,"2.30","-0.18","-0.48"
"18","A","Sas","yes",3,2,2,"2.04","-0.05","-0.53"
"19","H","Mil","yes",3,4,4,"1.74","0.11","-0.42"
"20","H","Fir","yes",1,0,1,"1.94","0.00","-0.42"
"21","A","Ver","yes",1,0,1,"2.32","-0.19","-0.61"
"22","H","Ata","yes",0,-2,0,"1.54","0.21","-0.41"
"23","A","Sal","yes",3,2,2,"2.08","-0.07","-0.48"
"24","H","Sam","yes",3,1,1,"2.56","-0.31","-0.79"
"25","A","Nap","yes",3,1,1,"1.03","0.47","-0.32"
"26","A","Bol","yes",1,0,0,"1.94","0.00","-0.32"
"27","H","Rom","yes",3,1,1,"1.75","0.10","-0.21"
"28","A","Mon","yes",3,2,2,"2.11","-0.09","-0.30"
"29","H","Juv","yes",3,1,2,"1.59","0.19","-0.11"
"30","A","Spe","yes",3,3,3,"2.36","-0.21","-0.32"
"31","H","Tor","yes",0,-1,0,"1.55","0.20","-0.12"
"32","A","Int","yes",0,-2,1,"1.26","0.35","0.23"
"33","H","Sas","yes",3,2,2,"2.22","-0.14","0.10"
"34","A","Mil","yes",0,-2,0,"1.19","0.39","0.49"
"35","H","Lec","yes",1,0,2,"2.14","-0.10","0.38"
"36","A","Udi","yes",3,1,1,"2.08","-0.07","0.32"
"37","H","Cre","yes",3,1,3,"2.47","-0.27","0.05"
"38","A","Emp","yes",3,2,2,"2.04","-0.05","0.00"
