"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lec","yes",3,1,2,"2.18","-0.15","-0.15"
"2","H","Spe","yes",3,3,3,"2.61","-0.38","-0.53"
"3","A","Laz","yes",0,-2,1,"1.16","0.39","-0.14"
"4","H","Cre","yes",3,2,3,"2.62","-0.38","-0.53"
"5","A","Mil","yes",0,-1,2,"0.83","0.56","0.04"
"6","H","Tor","yes",3,1,1,"1.86","0.02","0.05"
"7","A","Udi","yes",0,-2,1,"1.72","0.09","0.15"
"8","H","Rom","yes",0,-1,1,"2.04","-0.08","0.07"
"9","A","Sas","yes",3,1,2,"1.67","0.12","0.19"
"10","H","Sal","yes",3,2,2,"2.49","-0.31","-0.12"
"11","A","Fir","yes",3,1,4,"1.40","0.26","0.14"
"12","H","Sam","yes",3,3,3,"2.68","-0.42","-0.28"
"13","A","Juv","yes",0,-2,0,"0.89","0.53","0.25"
"14","H","Bol","yes",3,5,6,"2.17","-0.14","0.11"
"15","A","Ata","yes",3,1,3,"1.39","0.27","0.38"
"16","H","Nap","yes",3,1,1,"1.00","0.47","0.85"
"17","A","Mon","yes",1,0,2,"1.76","0.07","0.92"
"18","H","Ver","yes",3,1,1,"2.64","-0.39","0.52"
"19","H","Emp","yes",0,-1,0,"2.49","-0.31","0.21"
"20","A","Cre","yes",3,1,2,"2.24","-0.18","0.03"
"21","H","Mil","yes",3,1,1,"2.03","-0.07","-0.04"
"22","A","Sam","yes",1,0,0,"2.49","-0.31","-0.36"
"23","H","Udi","yes",3,2,3,"2.36","-0.24","-0.60"
"24","A","Bol","yes",0,-1,0,"1.56","0.18","-0.42"
"25","H","Lec","yes",3,2,2,"2.37","-0.25","-0.67"
"26","A","Spe","yes",0,-1,1,"2.07","-0.09","-0.76"
"27","H","Juv","yes",0,-1,0,"1.89","0.00","-0.76"
"28","H","Fir","yes",0,-1,0,"2.21","-0.16","-0.93"
"29","A","Sal","yes",1,0,1,"1.72","0.09","-0.84"
"30","H","Mon","yes",0,-1,0,"2.09","-0.10","-0.94"
"31","A","Emp","yes",3,3,3,"1.67","0.12","-0.82"
"32","H","Laz","yes",3,2,3,"1.53","0.19","-0.63"
"33","A","Ver","yes",3,6,6,"2.02","-0.07","-0.70"
"34","A","Rom","yes",3,2,2,"1.23","0.35","-0.34"
"35","H","Sas","yes",3,2,4,"2.42","-0.28","-0.62"
"36","A","Nap","yes",0,-2,1,"0.70","0.63","0.01"
"37","H","Ata","yes",3,1,3,"1.85","0.02","0.03"
"38","A","Tor","yes",3,1,1,"1.95","-0.03","-0.00"
