"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Juv","yes",0,-3,0,"0.39","0.67","0.67"
"2","H","Lec","yes",3,1,1,"1.66","-0.40","0.27"
"3","A","Spe","yes",1,0,2,"1.34","-0.13","0.13"
"4","H","Mil","yes",1,0,0,"1.20","-0.02","0.12"
"5","A","Cre","yes",1,0,0,"1.57","-0.33","-0.21"
"6","H","Udi","yes",0,-2,1,"1.64","-0.39","-0.59"
"7","A","Tor","yes",3,1,1,"1.20","-0.02","-0.61"
"8","H","Sal","yes",3,5,5,"1.86","-0.57","-1.19"
"9","H","Int","yes",0,-1,1,"1.05","0.11","-1.07"
"10","A","Ata","yes",0,-1,1,"0.71","0.40","-0.67"
"11","H","Ver","yes",3,1,2,"2.16","-0.82","-1.49"
"12","A","Nap","yes",0,-4,0,"0.30","0.75","-0.75"
"13","A","Emp","yes",0,-1,0,"0.93","0.21","-0.53"
"14","H","Rom","yes",1,0,1,"1.21","-0.02","-0.55"
"15","A","Bol","yes",0,-3,0,"0.83","0.29","-0.26"
"16","H","Sam","yes",0,-1,1,"2.25","-0.90","-1.16"
"17","A","Fir","yes",0,-1,1,"0.71","0.40","-0.76"
"18","H","Laz","yes",0,-2,0,"0.73","0.38","-0.38"
"19","A","Mon","yes",1,0,1,"1.01","0.15","-0.23"
"20","A","Mil","yes",3,3,5,"0.37","0.69","0.46"
"21","H","Ata","yes",3,1,1,"1.01","0.15","0.60"
"22","A","Udi","yes",1,0,2,"0.97","0.18","0.78"
"23","H","Nap","yes",0,-2,0,"0.41","0.65","1.44"
"24","A","Lec","yes",3,1,1,"1.49","-0.26","1.18"
"25","H","Cre","yes",3,1,3,"2.11","-0.78","0.39"
"26","A","Rom","yes",3,1,4,"0.60","0.50","0.89"
"27","H","Spe","yes",3,1,1,"2.10","-0.78","0.12"
"28","H","Tor","yes",1,0,1,"1.02","0.14","0.25"
"29","A","Ver","yes",0,-1,1,"1.29","-0.09","0.16"
"30","H","Juv","yes",3,1,1,"1.05","0.11","0.28"
"31","A","Sal","yes",0,-3,0,"0.98","0.17","0.45"
"32","H","Emp","yes",3,1,2,"1.86","-0.57","-0.12"
"33","A","Laz","yes",0,-2,0,"0.55","0.53","0.41"
"34","H","Bol","yes",1,0,1,"1.37","-0.16","0.25"
"35","A","Int","yes",0,-2,2,"0.39","0.67","0.92"
"36","H","Mon","yes",0,-1,1,"1.27","-0.07","0.85"
"37","A","Sam","yes",1,0,2,"1.95","-0.65","0.20"
"38","H","Fir","yes",0,-2,1,"1.42","-0.20","0.00"
