"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Spe","yes",0,-1,0,"1.21","-0.07","-0.07"
"2","H","Fir","yes",1,0,0,"1.42","-0.25","-0.32"
"3","A","Lec","yes",1,0,1,"1.36","-0.20","-0.53"
"4","H","Ver","yes",1,0,1,"2.16","-0.91","-1.43"
"5","A","Sal","yes",1,0,2,"0.87","0.23","-1.20"
"6","H","Rom","yes",0,-1,1,"1.20","-0.06","-1.26"
"7","A","Bol","yes",3,1,1,"0.73","0.35","-0.91"
"8","H","Mil","yes",0,-2,1,"1.20","-0.06","-0.97"
"9","A","Tor","yes",1,0,1,"1.08","0.05","-0.93"
"10","H","Mon","yes",3,1,1,"1.27","-0.12","-1.05"
"11","A","Juv","yes",0,-4,0,"0.34","0.70","-0.35"
"12","H","Ata","yes",0,-2,0,"1.01","0.11","-0.24"
"13","H","Sas","yes",3,1,1,"1.75","-0.55","-0.78"
"14","A","Nap","yes",0,-2,0,"0.26","0.77","-0.01"
"15","H","Cre","yes",3,2,2,"2.11","-0.86","-0.88"
"16","A","Udi","yes",1,0,1,"0.86","0.24","-0.64"
"17","A","Laz","yes",1,0,2,"0.48","0.58","-0.06"
"18","H","Sam","yes",3,1,1,"2.24","-0.98","-1.05"
"19","A","Int","yes",3,1,1,"0.34","0.70","-0.35"
"20","H","Tor","yes",1,0,2,"1.02","0.10","-0.25"
"21","A","Rom","yes",0,-2,0,"0.52","0.54","0.30"
"22","H","Spe","yes",1,0,2,"2.10","-0.86","-0.56"
"23","A","Fir","yes",1,0,1,"0.62","0.45","-0.11"
"24","H","Nap","yes",0,-2,0,"0.41","0.64","0.53"
"25","A","Mon","yes",0,-1,1,"0.90","0.21","0.73"
"26","H","Udi","yes",0,-1,0,"1.64","-0.45","0.29"
"27","A","Ata","yes",0,-1,1,"0.62","0.46","0.74"
"28","H","Lec","yes",3,1,1,"1.66","-0.46","0.28"
"29","A","Mil","yes",1,0,0,"0.31","0.72","1.00"
"30","A","Cre","yes",0,-1,0,"1.44","-0.27","0.73"
"31","H","Int","yes",0,-3,0,"1.05","0.07","0.80"
"32","A","Sas","yes",0,-1,1,"0.82","0.27","1.07"
"33","H","Bol","yes",3,2,3,"1.37","-0.21","0.87"
"34","H","Sal","yes",3,1,2,"1.86","-0.65","0.22"
"35","A","Sam","yes",1,0,1,"1.83","-0.62","-0.40"
"36","H","Juv","yes",3,3,4,"1.05","0.07","-0.33"
"37","A","Ver","yes",1,0,1,"1.16","-0.03","-0.35"
"38","H","Laz","yes",0,-2,0,"0.73","0.35","0.00"
