"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mil","yes",0,-2,2,"0.42","0.65","0.65"
"2","H","Sal","yes",1,0,0,"1.82","-0.50","0.15"
"3","A","Mon","yes",3,1,2,"1.13","0.07","0.22"
"4","H","Fir","yes",3,1,1,"1.37","-0.13","0.10"
"5","H","Rom","yes",3,4,4,"1.16","0.04","0.14"
"6","A","Sas","yes",3,2,3,"1.04","0.14","0.28"
"7","H","Int","yes",3,2,3,"1.00","0.17","0.45"
"8","A","Ver","yes",3,1,2,"1.41","-0.17","0.29"
"9","H","Ata","yes",1,0,2,"0.96","0.20","0.49"
"10","A","Laz","yes",1,0,0,"0.63","0.48","0.97"
"11","H","Tor","yes",0,-1,1,"0.97","0.20","1.17"
"12","A","Cre","yes",1,0,0,"1.69","-0.40","0.77"
"13","H","Lec","yes",1,0,1,"1.61","-0.33","0.44"
"14","A","Spe","yes",1,0,1,"1.46","-0.21","0.23"
"15","A","Nap","yes",0,-1,2,"0.35","0.71","0.95"
"16","H","Emp","yes",1,0,1,"1.81","-0.50","0.45"
"17","A","Juv","yes",0,-1,0,"0.45","0.63","1.07"
"18","H","Bol","yes",0,-1,1,"1.32","-0.09","0.99"
"19","A","Sam","yes",3,1,1,"2.06","-0.70","0.29"
"20","H","Ver","yes",1,0,1,"2.12","-0.75","-0.46"
"21","A","Tor","yes",0,-1,0,"1.32","-0.09","-0.56"
"22","H","Sas","yes",1,0,2,"1.70","-0.40","-0.96"
"23","A","Int","yes",0,-2,1,"0.45","0.63","-0.33"
"24","H","Spe","yes",1,0,2,"2.06","-0.70","-1.04"
"25","A","Ata","yes",1,0,0,"0.80","0.34","-0.69"
"26","A","Emp","yes",3,1,1,"1.04","0.14","-0.56"
"27","H","Mil","yes",3,2,3,"1.15","0.05","-0.51"
"28","A","Bol","yes",0,-3,0,"0.94","0.23","-0.28"
"29","H","Mon","yes",1,0,2,"1.22","-0.01","-0.29"
"30","A","Rom","yes",0,-3,0,"0.68","0.44","0.15"
"31","H","Cre","yes",3,3,3,"2.07","-0.71","-0.56"
"32","A","Lec","yes",0,-1,0,"1.61","-0.33","-0.89"
"33","H","Nap","yes",1,0,1,"0.39","0.68","-0.21"
"34","H","Sam","yes",3,2,2,"2.21","-0.82","-1.03"
"35","A","Fir","yes",0,-2,0,"0.81","0.33","-0.70"
"36","H","Laz","yes",0,-1,0,"0.69","0.43","-0.27"
"37","A","Sal","yes",0,-1,2,"1.09","0.10","-0.17"
"38","H","Juv","yes",0,-1,0,"1.00","0.17","-0.00"
