"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Gir","yes",3,2,3,"1.24","-0.02","-0.02"
"2","A","Ath","yes",0,-1,0,"1.00","0.17","0.15"
"3","H","FCB","yes",1,0,1,"0.54","0.55","0.71"
"4","A","Osa","yes",0,-2,0,"0.83","0.32","1.03"
"5","H","Cel","yes",1,0,1,"0.89","0.26","1.29"
"6","A","Atl","yes",0,-1,2,"0.37","0.70","1.99"
"7","H","Sev","yes",0,-1,0,"1.52","-0.25","1.74"
"8","A","RSo","yes",3,1,1,"0.96","0.21","1.94"
"9","A","Lev","yes",3,3,3,"1.25","-0.03","1.92"
"10","H","Ala","yes",3,1,1,"1.81","-0.49","1.43"
"11","A","Vil","yes",0,-4,0,"0.38","0.69","2.12"
"12","H","RMa","yes",1,0,0,"0.67","0.45","2.56"
"13","A","Ovi","yes",1,0,0,"1.49","-0.23","2.33"
"14","H","Val","yes",1,0,1,"1.66","-0.37","1.97"
"15","A","Esp","yes",0,-1,0,"1.16","0.04","2.01"
"16","H","Bet","yes",1,0,0,"1.27","-0.05","1.96"
"17","A","Elc","yes",0,-4,0,"0.85","0.30","2.26"
"18","H","Get","yes",1,0,1,"1.22","-0.00","2.26"
"19","H","Mal","yes",3,1,2,"2.08","-0.71","1.55"
"20","A","Cel","yes",0,-3,0,"1.42","-0.17","1.38"
"21","H","Osa","yes",0,-2,1,"2.02","-0.66","0.72"
"22","A","RMa","yes",0,-1,1,"0.26","0.78","1.50"
"23","H","Atl","yes",3,3,3,"1.29","-0.06","1.44"
"24","A","Bet","yes",1,0,1,"0.77","0.37","1.80"
"25","H","Ath","yes",1,0,1,"1.76","-0.45","1.36"
"26","H","Ovi","yes",3,3,3,"2.04","-0.68","0.68"
"27","A","Sev","yes",1,0,1,"1.21","0.00","0.68"
"28","H","Lev","yes",1,0,1,"1.68","-0.38","0.30"
"29","A","FCB","yes",0,-1,0,"0.04","0.97","1.27"
"30","H","Elc","yes",3,1,1,"2.22","-0.83","0.44"
"31","A","Mal","yes",0,-3,0,"0.90","0.26","0.70"
"32","H","Esp","yes",3,1,1,"1.61","-0.33","0.37"
"33","H","RSo","yes",1,0,3,"1.65","-0.36","0.02"
"34","A","Get","yes",3,2,2,"1.19","0.02","0.04"
"35","H","Gir","yes",1,0,1,"1.64","-0.35","-0.31"
"36","A","Val","yes",1,0,1,"1.12","0.08","-0.23"
"37","H","Vil","no",NA,NA,NA,"1.08","0.11","-0.12"
"38","A","Ala","no",NA,NA,NA,"1.07","0.12","0.00"
