"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Atl","yes",3,1,2,"1.15","0.01","0.01"
"2","A","RSo","yes",1,0,2,"1.00","0.14","0.15"
"3","H","Osa","yes",3,1,1,"1.89","-0.62","-0.47"
"4","H","Mal","yes",3,1,3,"1.96","-0.68","-1.15"
"5","A","RMa","yes",0,-2,0,"0.28","0.76","-0.39"
"6","H","Val","yes",1,0,2,"1.52","-0.31","-0.69"
"7","A","Gir","yes",1,0,0,"1.28","-0.10","-0.79"
"8","H","Bet","yes",0,-1,1,"1.14","0.03","-0.76"
"9","A","Ovi","yes",3,2,2,"1.54","-0.32","-1.08"
"10","H","Elc","yes",3,1,1,"2.11","-0.81","-1.89"
"11","A","Ala","yes",0,-1,1,"1.11","0.05","-1.84"
"12","H","Vil","yes",0,-2,0,"0.95","0.18","-1.65"
"13","H","Sev","yes",3,1,2,"1.38","-0.18","-1.84"
"14","A","Cel","yes",3,1,1,"1.47","-0.26","-2.09"
"15","H","Ray","yes",3,1,1,"1.52","-0.30","-2.39"
"16","A","Get","yes",3,1,1,"1.23","-0.05","-2.44"
"17","A","Ath","yes",3,1,2,"1.05","0.11","-2.34"
"18","H","FCB","yes",0,-2,0,"0.46","0.60","-1.74"
"19","A","Lev","yes",1,0,1,"1.29","-0.10","-1.84"
"20","H","Gir","yes",0,-2,0,"1.50","-0.29","-2.13"
"21","A","Val","yes",0,-1,2,"1.16","0.01","-2.12"
"22","H","Ala","yes",0,-1,1,"1.68","-0.44","-2.56"
"23","A","Vil","yes",0,-3,1,"0.40","0.66","-1.90"
"24","H","Cel","yes",1,0,2,"0.78","0.33","-1.57"
"25","A","Atl","yes",0,-2,2,"0.39","0.67","-0.90"
"26","A","Elc","yes",1,0,2,"0.88","0.24","-0.66"
"27","H","Ovi","yes",1,0,1,"1.92","-0.65","-1.30"
"28","A","Mal","yes",0,-1,1,"0.94","0.19","-1.11"
"29","H","Get","yes",0,-1,1,"1.08","0.07","-1.04"
"30","A","Bet","yes",1,0,0,"0.81","0.31","-0.73"
"31","A","FCB","yes",0,-3,1,"0.04","0.97","0.24"
"32","A","Ray","yes",0,-1,0,"1.08","0.07","0.31"
"33","H","Lev","yes",1,0,0,"1.54","-0.32","-0.01"
"34","H","RMa","yes",0,-2,0,"0.58","0.50","0.49"
"35","A","Sev","yes",0,-1,1,"1.25","-0.07","0.42"
"36","H","Ath","yes",3,2,2,"1.62","-0.39","0.03"
"37","A","Osa","no",NA,NA,NA,"0.86","0.26","0.29"
"38","H","RSo","no",NA,NA,NA,"1.51","-0.29","-0.00"
