"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ovi","yes",3,2,2,"2.65","-0.38","-0.38"
"2","H","Gir","yes",3,5,5,"2.46","-0.28","-0.66"
"3","A","Cel","yes",1,0,1,"2.02","-0.05","-0.71"
"4","A","Atl","yes",0,-2,0,"0.73","0.62","-0.09"
"5","H","Osa","yes",3,1,2,"2.64","-0.38","-0.47"
"6","A","Sev","yes",3,1,2,"1.82","0.05","-0.42"
"7","H","Ath","yes",3,1,1,"2.52","-0.31","-0.73"
"8","A","RMa","yes",0,-2,1,"0.54","0.72","-0.01"
"9","H","Bet","yes",1,0,2,"2.22","-0.16","-0.17"
"10","A","Val","yes",3,2,2,"1.73","0.10","-0.07"
"11","H","Ray","yes",3,4,4,"2.46","-0.28","-0.36"
"12","A","Esp","yes",3,2,2,"1.78","0.07","-0.28"
"13","H","Mal","yes",3,1,2,"2.66","-0.39","-0.67"
"14","A","RSo","yes",3,1,3,"1.57","0.18","-0.49"
"15","H","Get","yes",3,2,2,"2.18","-0.14","-0.63"
"16","H","FCB","yes",0,-2,0,"1.41","0.27","-0.36"
"17","A","Elc","yes",3,2,3,"1.43","0.25","-0.11"
"18","H","Ala","yes",3,2,3,"2.54","-0.33","-0.43"
"19","A","Bet","yes",0,-2,0,"1.34","0.30","-0.13"
"20","H","RMa","yes",0,-2,0,"1.61","0.16","0.03"
"21","A","Osa","yes",1,0,2,"1.41","0.27","0.30"
"22","H","Esp","yes",3,3,4,"2.44","-0.27","0.02"
"23","A","Get","yes",0,-1,1,"1.80","0.06","0.08"
"24","A","Lev","yes",3,1,1,"1.86","0.03","0.12"
"25","H","Val","yes",3,1,2,"2.47","-0.29","-0.17"
"26","A","FCB","yes",0,-3,1,"0.08","0.96","0.79"
"27","H","Elc","yes",3,1,2,"2.72","-0.42","0.37"
"28","A","Ala","yes",1,0,1,"1.68","0.12","0.49"
"29","H","RSo","yes",3,2,3,"2.46","-0.28","0.21"
"30","A","Gir","yes",0,-1,0,"1.85","0.04","0.25"
"31","A","Ath","yes",3,1,2,"1.61","0.16","0.41"
"32","A","Ovi","yes",1,0,1,"2.07","-0.08","0.33"
"33","H","Cel","yes",3,1,2,"1.88","0.02","0.34"
"34","H","Lev","yes",3,4,5,"2.48","-0.29","0.05"
"35","A","Mal","yes",1,0,1,"1.50","0.22","0.27"
"36","H","Sev","yes",0,-1,2,"2.39","-0.24","0.03"
"37","A","Ray","no",NA,NA,NA,"1.65","0.14","0.16"
"38","H","Atl","no",NA,NA,NA,"2.23","-0.16","0.00"
