"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Val","yes",1,0,1,"1.13","0.11","0.11"
"2","H","Esp","yes",1,0,2,"1.70","-0.35","-0.24"
"3","A","Ovi","yes",0,-1,0,"1.50","-0.19","-0.43"
"4","H","RMa","yes",0,-1,1,"0.74","0.41","-0.02"
"5","A","Bet","yes",0,-2,1,"0.78","0.38","0.37"
"6","H","Mal","yes",3,1,1,"2.15","-0.71","-0.34"
"7","A","FCB","yes",0,-1,1,"0.04","0.97","0.63"
"8","H","Ray","yes",0,-1,0,"1.74","-0.38","0.25"
"9","A","Cel","yes",1,0,1,"1.43","-0.14","0.11"
"10","H","Sev","yes",3,1,2,"1.61","-0.28","-0.17"
"11","H","Ath","yes",3,1,3,"1.84","-0.46","-0.63"
"12","A","Elc","yes",1,0,1,"0.85","0.32","-0.31"
"13","A","Osa","yes",3,2,3,"0.83","0.34","0.03"
"14","H","Vil","yes",0,-1,2,"1.17","0.08","0.11"
"15","A","Ala","yes",0,-1,0,"1.07","0.15","0.26"
"16","H","Gir","yes",0,-1,1,"1.73","-0.37","-0.12"
"17","A","Lev","yes",1,0,1,"1.25","0.01","-0.11"
"18","H","Atl","yes",1,0,1,"1.38","-0.09","-0.20"
"19","A","Get","yes",3,1,2,"1.19","0.05","-0.15"
"20","H","FCB","yes",3,1,2,"0.60","0.53","0.37"
"21","H","Cel","yes",3,2,3,"0.97","0.23","0.60"
"22","A","Ath","yes",1,0,1,"1.01","0.20","0.80"
"23","H","Elc","yes",3,2,3,"2.28","-0.81","-0.01"
"24","A","RMa","yes",0,-3,1,"0.27","0.79","0.78"
"25","H","Ovi","yes",1,0,3,"2.12","-0.68","0.10"
"26","A","Mal","yes",3,1,1,"0.91","0.28","0.38"
"27","A","Atl","yes",0,-1,2,"0.37","0.70","1.08"
"28","H","Osa","yes",3,2,3,"2.09","-0.66","0.42"
"29","A","Vil","yes",0,-2,1,"0.38","0.70","1.12"
"30","H","Lev","yes",3,2,2,"1.77","-0.40","0.72"
"31","H","Ala","yes",1,0,3,"1.90","-0.50","0.22"
"32","H","Get","yes",0,-1,0,"1.31","-0.04","0.18"
"33","A","Ray","yes",1,0,3,"1.05","0.17","0.35"
"34","A","Sev","yes",0,-1,0,"1.22","0.04","0.38"
"35","H","Bet","yes",1,0,2,"1.36","-0.08","0.31"
"36","A","Gir","yes",1,0,1,"1.24","0.01","0.32"
"37","H","Val","no",NA,NA,NA,"1.75","-0.39","-0.07"
"38","A","Esp","no",NA,NA,NA,"1.17","0.07","-0.00"
