"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ath","yes",0,-1,2,"1.14","0.04","0.04"
"2","H","Get","yes",0,-1,1,"1.04","0.13","0.17"
"3","A","Gir","yes",3,2,2,"1.38","-0.16","0.00"
"4","H","Elc","yes",1,0,2,"2.07","-0.75","-0.74"
"5","A","Ala","yes",3,1,2,"1.20","-0.01","-0.76"
"6","H","Vil","yes",0,-1,1,"0.91","0.23","-0.52"
"7","A","Ray","yes",3,1,1,"1.18","0.01","-0.51"
"8","H","FCB","yes",3,3,4,"0.44","0.63","0.12"
"9","H","Mal","yes",0,-2,1,"1.92","-0.62","-0.50"
"10","A","RSo","yes",0,-1,1,"1.10","0.08","-0.42"
"11","A","Atl","yes",0,-3,0,"0.44","0.63","0.21"
"12","H","Osa","yes",3,1,1,"1.85","-0.56","-0.35"
"13","A","Esp","yes",0,-1,1,"1.31","-0.10","-0.45"
"14","H","Bet","yes",0,-2,0,"1.09","0.08","-0.36"
"15","A","Val","yes",1,0,1,"1.26","-0.06","-0.42"
"16","H","Ovi","yes",3,4,4,"1.88","-0.58","-1.00"
"17","A","RMa","yes",0,-2,0,"0.31","0.74","-0.27"
"18","H","Lev","yes",0,-3,0,"1.49","-0.26","-0.52"
"19","H","Cel","yes",0,-1,0,"0.74","0.37","-0.15"
"20","A","Elc","yes",1,0,2,"0.97","0.18","0.04"
"21","H","Ath","yes",3,1,2,"1.57","-0.32","-0.29"
"22","A","Mal","yes",0,-3,1,"1.03","0.13","-0.16"
"23","H","Gir","yes",1,0,1,"1.45","-0.23","-0.38"
"24","H","Ala","yes",1,0,1,"1.63","-0.37","-0.75"
"25","A","Get","yes",3,1,1,"1.33","-0.12","-0.87"
"26","A","Bet","yes",1,0,2,"0.89","0.25","-0.62"
"27","H","Ray","yes",1,0,1,"1.47","-0.24","-0.85"
"28","A","FCB","yes",0,-3,2,"0.04","0.96","0.11"
"29","H","Val","yes",0,-2,0,"1.48","-0.24","-0.13"
"30","A","Ovi","yes",0,-1,0,"1.64","-0.38","-0.51"
"31","H","Atl","yes",3,1,2,"1.11","0.07","-0.44"
"32","A","Lev","yes",0,-2,0,"1.39","-0.17","-0.61"
"33","A","Osa","yes",0,-1,1,"0.95","0.20","-0.41"
"34","H","RSo","yes",3,1,1,"1.46","-0.23","-0.64"
"35","H","Esp","yes",3,1,2,"1.42","-0.20","-0.84"
"36","A","Vil","yes",3,1,3,"0.44","0.63","-0.21"
"37","H","RMa","no",NA,NA,NA,"0.55","0.54","0.32"
"38","A","Cel","no",NA,NA,NA,"1.57","-0.32","-0.00"
