"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Osa","yes",3,1,1,"2.74","-0.23","-0.23"
"2","A","Ovi","yes",3,3,3,"2.43","-0.09","-0.31"
"3","H","Mal","yes",3,1,2,"2.76","-0.23","-0.55"
"4","A","RSo","yes",3,1,2,"2.05","0.08","-0.47"
"5","H","Esp","yes",3,2,2,"2.60","-0.16","-0.63"
"6","A","Lev","yes",3,3,4,"2.28","-0.02","-0.65"
"7","A","Atl","yes",0,-3,2,"1.18","0.47","-0.18"
"8","H","Vil","yes",3,2,3,"2.31","-0.03","-0.21"
"9","A","Get","yes",3,1,1,"2.24","-0.00","-0.21"
"10","H","FCB","yes",3,1,2,"1.73","0.23","0.02"
"11","H","Val","yes",3,4,4,"2.62","-0.17","-0.15"
"12","A","Ray","yes",1,0,0,"2.12","0.05","-0.10"
"13","A","Elc","yes",1,0,2,"1.93","0.14","0.03"
"14","A","Gir","yes",1,0,1,"2.27","-0.02","0.02"
"15","A","Ath","yes",3,3,3,"2.09","0.07","0.08"
"16","H","Cel","yes",0,-2,0,"2.16","0.03","0.12"
"17","A","Ala","yes",3,1,2,"2.14","0.04","0.16"
"18","H","Sev","yes",3,2,2,"2.56","-0.14","0.01"
"19","H","Bet","yes",3,4,5,"2.43","-0.09","-0.07"
"20","H","Lev","yes",3,2,2,"2.62","-0.17","-0.25"
"21","A","Vil","yes",3,2,2,"1.19","0.47","0.22"
"22","H","Ray","yes",3,1,2,"2.61","-0.17","0.05"
"23","A","Val","yes",3,2,2,"2.18","0.02","0.07"
"24","H","RSo","yes",3,3,4,"2.61","-0.17","-0.10"
"25","A","Osa","yes",0,-1,1,"1.91","0.14","0.05"
"26","H","Get","yes",0,-1,0,"2.40","-0.07","-0.02"
"27","A","Cel","yes",3,1,2,"2.39","-0.07","-0.10"
"28","H","Elc","yes",3,3,4,"2.80","-0.25","-0.35"
"29","H","Atl","yes",3,1,3,"2.44","-0.09","-0.44"
"30","A","Mal","yes",0,-1,1,"1.99","0.11","-0.33"
"31","H","Gir","yes",1,0,1,"2.61","-0.17","-0.50"
"32","H","Ala","yes",3,1,2,"2.67","-0.20","-0.69"
"33","A","Bet","yes",1,0,1,"1.84","0.17","-0.52"
"34","A","Esp","yes",3,2,2,"2.22","0.01","-0.51"
"35","A","FCB","yes",0,-2,0,"0.14","0.94","0.42"
"36","H","Ovi","yes",3,2,2,"2.75","-0.23","0.19"
"37","A","Sev","no",NA,NA,NA,"2.25","-0.01","0.19"
"38","H","Ath","no",NA,NA,NA,"2.65","-0.19","-0.00"
