"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Get","yes",0,-2,0,"0.83","0.40","0.40"
"2","A","Mal","yes",1,0,1,"1.72","-0.23","0.17"
"3","H","Bet","yes",1,0,1,"0.88","0.37","0.54"
"4","H","Vil","yes",1,0,1,"0.72","0.48","1.02"
"5","H","Gir","yes",1,0,1,"1.22","0.12","1.14"
"6","A","Ray","yes",1,0,1,"1.86","-0.34","0.80"
"7","A","Elc","yes",0,-1,1,"1.65","-0.18","0.62"
"8","H","Atl","yes",1,0,1,"0.89","0.36","0.98"
"9","H","RSo","yes",1,0,1,"1.23","0.12","1.10"
"10","A","Osa","yes",3,1,3,"1.63","-0.17","0.93"
"11","A","Lev","yes",3,1,2,"2.05","-0.47","0.46"
"12","H","FCB","yes",0,-2,2,"0.34","0.76","1.21"
"13","A","Ala","yes",3,1,1,"1.89","-0.36","0.86"
"14","H","Esp","yes",0,-1,0,"1.19","0.14","1.00"
"15","A","RMa","yes",3,2,2,"0.68","0.51","1.52"
"16","H","Ath","yes",3,2,2,"1.34","0.04","1.56"
"17","A","Ovi","yes",1,0,0,"2.24","-0.61","0.95"
"18","H","Val","yes",3,3,4,"1.24","0.11","1.05"
"19","A","Sev","yes",3,1,1,"2.02","-0.45","0.60"
"20","H","Ray","yes",3,3,3,"1.23","0.11","0.72"
"21","A","RSo","yes",0,-2,1,"1.78","-0.28","0.44"
"22","A","Get","yes",1,0,0,"2.00","-0.44","0.00"
"23","H","Osa","yes",0,-1,1,"1.62","-0.17","-0.16"
"24","A","Esp","yes",1,0,2,"1.98","-0.42","-0.58"
"25","H","Mal","yes",3,2,2,"1.70","-0.22","-0.80"
"26","A","Gir","yes",3,1,2,"2.04","-0.47","-1.27"
"27","H","RMa","yes",0,-1,1,"0.42","0.70","-0.58"
"28","A","Bet","yes",1,0,1,"1.56","-0.12","-0.69"
"29","H","Ala","yes",0,-1,3,"1.39","-0.00","-0.69"
"30","A","Val","yes",3,1,3,"1.94","-0.39","-1.09"
"31","H","Ovi","yes",0,-3,0,"1.65","-0.19","-1.27"
"32","A","FCB","yes",0,-1,0,"0.10","0.93","-0.34"
"33","A","Vil","yes",0,-1,1,"0.92","0.34","-0.00"
"34","H","Elc","yes",3,2,3,"1.87","-0.34","-0.34"
"35","A","Atl","yes",3,1,1,"0.91","0.35","0.01"
"36","H","Lev","yes",0,-1,2,"1.26","0.10","0.10"
"37","A","Ath","no",NA,NA,NA,"1.83","-0.31","-0.21"
"38","H","Sev","no",NA,NA,NA,"1.10","0.21","-0.00"
